speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises,opportunities_to_respond_instance_id,wait_times_instance_id,presses_for_explanation_instance_id,open_ended_questions_instance_id,praises_instance_id,behavior_specific_praises_instance_id,academic_specific_praises_instance_id
teacher,22m 36s,22m 37s,"All right, I'll leave that up.",0.84,1356.66,1357.5,289,,,,,,,,0,0,0,0,0,0,0
teacher,22m 37s,22m 38s,You can use that the rest of class.,1.12,1357.5,1358.62,289,,,,,,,,0,0,0,0,0,0,0
teacher,22m 38s,22m 39s,There you go.,0.6,1358.62,1359.22,289,,,,,,,,0,0,0,0,0,0,0
teacher,22m 39s,22m 39s,,0.24,1359.22,1359.46,289,,,,,,,,0,0,0,0,0,0,0
teacher,22m 39s,22m 39s,Sorry.,0.48,1359.46,1359.94,289,,,,,,,,0,0,0,0,0,0,0
teacher,22m 39s,22m 40s,Continue.,0.4,1359.94,1360.34,289,,,,,,,,0,0,0,0,0,0,0
student,22m 40s,22m 42s,[Untranscribed],2.16,1360.34,1362.5,290,,,,,,,,0,0,0,0,0,0,0
teacher,22m 42s,22m 44s,I'm getting a lot of questions about those coordinates.,2.08,1362.5,1364.58,291,,,,,,,,0,0,0,0,0,0,0
student,22m 44s,22m 47s,[Untranscribed],2.51,1364.58,1367.09,292,,,,,,,,0,0,0,0,0,0,0
teacher,22m 47s,22m 51s,How do we decide where this point is that we're looking for coordinates for?,4.0,1367.09,1371.09,293,1.0,,1.0,1.0,,,,50,0,6,17,0,0,0
group,22m 51s,22m 55s,[Untranscribed],4.0,1371.09,1375.09,294,,,,,,,,0,0,0,0,0,0,0
teacher,22m 55s,22m 56s,How did we decide where this point.,1.68,1375.09,1376.77,295,,,,,,,,0,0,0,0,0,0,0
teacher,22m 56s,22m 57s,,0.56,1376.77,1377.33,295,,,,,,,,0,0,0,0,0,0,0
teacher,22m 57s,23m 0s,Why did I ask for coordinates of this point instead of some other point?,3.2,1377.33,1380.53,295,1.0,,1.0,1.0,,,,51,0,7,18,0,0,0
student,23m 0s,23m 2s,[Untranscribed],1.92,1380.53,1382.45,296,,,,,,,,0,0,0,0,0,0,0
teacher,23m 2s,23m 3s,What's unique about that point?,1.44,1382.45,1383.89,297,1.0,,,1.0,,,,52,0,0,19,0,0,0
teacher,23m 3s,23m 4s,,0.617,1383.89,1384.507,297,,,,,,,,0,0,0,0,0,0,0
student,23m 4s,23m 5s,,1.223,1384.507,1385.73,298,,,,,,,,0,0,0,0,0,0,0
student,23m 5s,23m 6s,It is.,0.56,1385.73,1386.29,298,,,,,,,,0,0,0,0,0,0,0
student,23m 6s,23m 7s,,1.28,1386.29,1387.57,298,,,,,,,,0,0,0,0,0,0,0
teacher,23m 7s,23m 9s,"Okay, so how is it unique from other points?",1.76,1387.57,1389.33,299,1.0,,1.0,1.0,,,,53,0,8,20,0,0,0
teacher,23m 9s,23m 11s,That would also be on the circumference.,1.84,1389.33,1391.17,299,1.0,,1.0,1.0,,,,53,0,8,20,0,0,0
teacher,23m 11s,23m 12s,,0.95,1391.17,1392.12,299,,,,,,,,0,0,0,0,0,0,0
student,23m 12s,23m 12s,What's that?,0.48,1392.12,1392.6,300,,,,,,,,0,0,0,0,0,0,0
student,23m 12s,23m 13s,,0.72,1392.6,1393.32,300,,,,,,,,0,0,0,0,0,0,0
teacher,23m 13s,23m 15s,Why do we choose 30 degrees?,1.92,1393.32,1395.24,301,1.0,,1.0,1.0,,,,54,0,9,21,0,0,0
student,23m 15s,23m 17s,[Untranscribed],2.56,1395.24,1397.8,302,,,,,,,,0,0,0,0,0,0,0
teacher,23m 17s,23m 19s,Because of the special right triangle.,1.68,1397.8,1399.48,303,,,,,,,,0,0,0,0,0,0,0
teacher,23m 19s,23m 20s,,0.72,1399.48,1400.2,303,,,,,,,,0,0,0,0,0,0,0
teacher,23m 20s,23m 28s,"So if that's the reason we chose 30 degrees, then use what you know about that special right triangle to see if you can come up with these coordinates.",8.32,1400.2,1408.52,303,,,,,,,,0,0,0,0,0,0,0
teacher,23m 28s,23m 28s,,0.388,1408.52,1408.908,303,,,,,,,,0,0,0,0,0,0,0
student,23m 28s,23m 30s,[Untranscribed],1.092,1408.908,1410.0,304,,,,,,,,0,0,0,0,0,0,0
group,23m 30s,23m 36s,,6.77,1410.0,1416.77,305,,,,,,,,0,0,0,0,0,0,0
group,23m 36s,23m 37s,It,0.24,1416.77,1417.01,305,,,,,,,,0,0,0,0,0,0,0
group,23m 37s,24m 6s,,29.74,1417.01,1446.75,305,,,,,,,,0,0,0,0,0,0,0
teacher,24m 6s,24m 14s,[Untranscribed],7.73,1446.75,1454.48,306,,,,,,,,0,0,0,0,0,0,0
group,24m 14s,24m 18s,[Untranscribed],4.06,1454.48,1458.54,307,,,,,,,,0,0,0,0,0,0,0
teacher,24m 18s,24m 21s,vertical line down there's my right angle.,2.56,1458.54,1461.1,308,,,,,,,,0,0,0,0,0,0,0
teacher,24m 21s,24m 21s,,0.72,1461.1,1461.82,308,,,,,,,,0,0,0,0,0,0,0
teacher,24m 21s,24m 23s,This is my 30 degree angle.,1.68,1461.82,1463.5,308,,,,,,,,0,0,0,0,0,0,0
teacher,24m 23s,24m 23s,,0.16,1463.5,1463.66,308,,,,,,,,0,0,0,0,0,0,0
teacher,24m 23s,24m 25s,Here's my 60 degree angle.,1.6,1463.66,1465.26,308,,,,,,,,0,0,0,0,0,0,0
teacher,24m 25s,24m 25s,,0.32,1465.26,1465.58,308,,,,,,,,0,0,0,0,0,0,0
teacher,24m 25s,24m 27s,Do I know any of the sides of that triangle?,2.4,1465.58,1467.98,308,1.0,,,,,,,55,0,0,0,0,0,0
silence,24m 27s,24m 30s,,2.02,1467.98,1470.0,309,,,,,,,,0,0,0,0,0,0,0
teacher,24m 30s,24m 31s,What is the hypotenuse?,1.04,1470.0,1471.04,310,1.0,,,,,,,56,0,0,0,0,0,0
student,24m 31s,24m 32s,[Untranscribed],1.12,1471.04,1472.16,311,,,,,,,,0,0,0,0,0,0,0
teacher,24m 32s,24m 33s,The hypotenuse is one.,1.52,1472.16,1473.68,312,,,,,,,,0,0,0,0,0,0,0
student,24m 33s,24m 37s,[Untranscribed],4.08,1473.68,1477.76,313,,,,,,,,0,0,0,0,0,0,0
teacher,24m 37s,24m 39s,Because this is a unit circle.,1.48,1477.76,1479.24,314,,,,,,,,0,0,0,0,0,0,0
teacher,24m 39s,24m 40s,We put this at 1 0.,1.16,1479.24,1480.4,314,,,,,,,,0,0,0,0,0,0,0
teacher,24m 40s,24m 40s,,0.16,1480.4,1480.56,314,,,,,,,,0,0,0,0,0,0,0
teacher,24m 40s,24m 42s,"Since it's a circle, it's going to be one all the way around.",2.24,1480.56,1482.8,314,,,,,,,,0,0,0,0,0,0,0
teacher,24m 42s,24m 43s,,0.72,1482.8,1483.52,314,,,,,,,,0,0,0,0,0,0,0
teacher,24m 43s,24m 47s,That's why that's a key reason we made it a unit circle.,3.76,1483.52,1487.28,314,,,,,,,,0,0,0,0,0,0,0
teacher,24m 47s,24m 47s,,0.24,1487.28,1487.52,314,,,,,,,,0,0,0,0,0,0,0
teacher,24m 47s,24m 49s,"Now, what's the Hypotenuse of this?",1.64,1487.52,1489.16,314,1.0,,,,,,,57,0,0,0,0,0,0
student,24m 49s,24m 50s,"1, 2.",1.08,1489.16,1490.24,315,,,,,,,,0,0,0,0,0,0,0
student,24m 50s,24m 51s,,1.52,1490.24,1491.76,315,,,,,,,,0,0,0,0,0,0,0
teacher,24m 51s,24m 57s,So is there a relationship between this triangle and this triangle?,5.38,1491.76,1497.14,316,1.0,,,1.0,,,,58,0,0,22,0,0,0
teacher,24m 57s,24m 57s,,0.007,1497.14,1497.147,316,,,,,,,,0,0,0,0,0,0,0
silence,24m 57s,24m 59s,,2.313,1497.147,1499.46,317,,,,,,,,0,0,0,0,0,0,0
teacher,24m 59s,25m 1s,How would you describe that relationship?,1.68,1499.46,1501.14,318,1.0,,,1.0,,,,59,0,0,23,0,0,0
teacher,25m 1s,25m 2s,,1.357,1501.14,1502.497,318,,,,,,,,0,0,0,0,0,0,0
student,25m 2s,25m 4s,[Untranscribed],2.243,1502.497,1504.74,319,,,,,,,,0,0,0,0,0,0,0
teacher,25m 4s,25m 7s,The side is 1/2 the hypotenuse.,2.4,1504.74,1507.14,320,,,,,,,,0,0,0,0,0,0,0
teacher,25m 7s,25m 8s,,0.96,1507.14,1508.1,320,,,,,,,,0,0,0,0,0,0,0
teacher,25m 8s,25m 10s,The short side is 1/2 the Hypotenuse.,2.04,1508.1,1510.14,320,,,,,,,,0,0,0,0,0,0,0
teacher,25m 10s,25m 10s,Right.,0.28,1510.14,1510.42,320,,,,,,,,0,0,0,0,0,0,0
teacher,25m 10s,25m 10s,,0.4,1510.42,1510.82,320,,,,,,,,0,0,0,0,0,0,0
teacher,25m 10s,25m 13s,So what is this side here going to be?,2.4,1510.82,1513.22,320,1.0,,,,,,,60,0,0,0,0,0,0
student,25m 13s,25m 14s,[Untranscribed],1.76,1513.22,1514.98,321,,,,,,,,0,0,0,0,0,0,0
teacher,25m 14s,25m 16s,Let's use fractions.,1.12,1514.98,1516.1,322,,,,,,,,0,0,0,0,0,0,0
student,25m 16s,25m 19s,[Untranscribed],3.04,1516.1,1519.14,323,,,,,,,,0,0,0,0,0,0,0
teacher,25m 19s,25m 22s,Can we use that same reason to figure out what this side of the right triangle is going to be?,3.68,1519.14,1522.82,324,1.0,,,,,,,61,0,0,0,0,0,0
teacher,25m 22s,25m 24s,,1.563,1522.82,1524.383,324,,,,,,,,0,0,0,0,0,0,0
student,25m 24s,25m 27s,[Untranscribed],3.122,1524.383,1527.505,325,,,,,,,,0,0,0,0,0,0,0
silence,25m 27s,25m 30s,,3.223,1527.505,1530.728,326,,,,,,,,0,0,0,0,0,0,0
student,25m 30s,25m 37s,[Untranscribed],6.472,1530.728,1537.2,327,,,,,,,,0,0,0,0,0,0,0
teacher,25m 37s,25m 38s,"Well, let's figure out the third side.",1.12,1537.2,1538.32,328,,,,,,,,0,0,0,0,0,0,0
teacher,25m 38s,25m 40s,Let's figure out what we do know before we figure out what we don't know.,2.4,1538.32,1540.72,328,,,,,,,,0,0,0,0,0,0,0
teacher,25m 40s,25m 40s,,0.08,1540.72,1540.8,328,,,,,,,,0,0,0,0,0,0,0
teacher,25m 40s,25m 42s,How do I know this is one?,1.28,1540.8,1542.08,328,,,,,,,,0,0,0,0,0,0,0
teacher,25m 42s,25m 42s,,0.8,1542.08,1542.88,328,,,,,,,,0,0,0,0,0,0,0
teacher,25m 42s,25m 44s,Because we made it one.,2.0,1542.88,1544.88,328,,,,,,,,0,0,0,0,0,0,0
teacher,25m 44s,25m 45s,,0.24,1544.88,1545.12,328,,,,,,,,0,0,0,0,0,0,0
teacher,25m 45s,25m 51s,"When I said put this at 10 and then draw a circle, what's the radius of this circle.",5.97,1545.12,1551.09,328,1.0,,,,,,,62,0,0,0,0,0,0
teacher,25m 51s,25m 51s,,0.513,1551.09,1551.603,328,,,,,,,,0,0,0,0,0,0,0
student,25m 51s,25m 52s,[Untranscribed],1.327,1551.603,1552.93,329,,,,,,,,0,0,0,0,0,0,0
teacher,25m 52s,25m 54s,So it's going to be one all the way.,1.48,1552.93,1554.41,330,,,,,,,,0,0,0,0,0,0,0
teacher,25m 54s,25m 55s,Every radius will be one.,1.24,1554.41,1555.65,330,,,,,,,,0,0,0,0,0,0,0
silence,25m 55s,26m 1s,,5.36,1555.65,1561.01,331,,,,,,,,0,0,0,0,0,0,0
teacher,26m 1s,26m 11s,"So what I'm asking you now, before we move back to the coordinates, is to determine using the same logic that you used to get one half here, when this is one, what will this side of the triangle be?",10.32,1561.01,1571.33,332,1.0,1.0,1.0,,,,,63,17,10,0,0,0,0
teacher,26m 11s,26m 12s,,1.181,1571.33,1572.511,332,,,,,,,,0,0,0,0,0,0,0
student,26m 12s,26m 18s,[Untranscribed],5.869,1572.511,1578.38,333,,,,,,,,0,0,0,0,0,0,0
teacher,26m 18s,26m 19s,Square root of three over two.,1.2,1578.38,1579.58,334,,,,,,,,0,0,0,0,0,0,0
teacher,26m 19s,26m 19s,,0.018,1579.58,1579.598,334,,,,,,,,0,0,0,0,0,0,0
silence,26m 19s,26m 22s,,2.862,1579.598,1582.46,335,,,,,,,,0,0,0,0,0,0,0
teacher,26m 22s,26m 30s,"So it's the same relationship as this triangle, but everything's been divided in half because the hypotenuse was half of this.",8.0,1582.46,1590.46,336,,,,,,,,0,0,0,0,0,0,0
teacher,26m 30s,26m 31s,,0.64,1590.46,1591.1,336,,,,,,,,0,0,0,0,0,0,0
teacher,26m 31s,26m 32s,Does that make sense?,0.96,1591.1,1592.06,336,1.0,,,,,,,64,0,0,0,0,0,0
student,26m 32s,26m 33s,[Untranscribed],1.12,1592.06,1593.18,337,,,,,,,,0,0,0,0,0,0,0
teacher,26m 33s,26m 36s,"Now the question is, how does that help us get the coordinates?",3.36,1593.18,1596.54,338,,,,,,,,0,0,0,0,0,0,0
teacher,26m 36s,26m 37s,,0.88,1596.54,1597.42,338,,,,,,,,0,0,0,0,0,0,0
teacher,26m 37s,26m 43s,"This X value corresponds with this X value, right?",5.69,1597.42,1603.11,338,1.0,,,,,,,65,0,0,0,0,0,0
teacher,26m 43s,26m 43s,,0.012,1603.11,1603.122,338,,,,,,,,0,0,0,0,0,0,0
silence,26m 43s,26m 45s,,2.468,1603.122,1605.59,339,,,,,,,,0,0,0,0,0,0,0
teacher,26m 45s,26m 48s,And X is the distance from the origin to the value.,3.12,1605.59,1608.71,340,,,,,,,,0,0,0,0,0,0,0
teacher,26m 48s,26m 49s,,0.48,1608.71,1609.19,340,,,,,,,,0,0,0,0,0,0,0
teacher,26m 49s,26m 50s,So what's this distance here?,1.44,1609.19,1610.63,340,1.0,1.0,,,,,,66,18,0,0,0,0,0
silence,26m 50s,26m 55s,,5.279,1610.63,1615.909,341,,,,,,,,0,0,0,0,0,0,0
teacher,26m 55s,26m 56s,What about the Y value?,1.041,1615.909,1616.95,342,1.0,1.0,,,,,,67,19,0,0,0,0,0
silence,26m 56s,27m 8s,,11.13,1616.95,1628.08,343,,,,,,,,0,0,0,0,0,0,0
teacher,27m 8s,27m 9s,"Peyton, you have a question?",0.96,1628.08,1629.04,344,,,,,,,,0,0,0,0,0,0,0
teacher,27m 9s,27m 9s,,0.88,1629.04,1629.92,344,,,,,,,,0,0,0,0,0,0,0
student,27m 9s,27m 12s,"No, I just uncovered in this question.",2.08,1629.92,1632.0,345,,,,,,,,0,0,0,0,0,0,0
student,27m 12s,27m 13s,,1.109,1632.0,1633.109,345,,,,,,,,0,0,0,0,0,0,0
silence,27m 13s,27m 15s,,2.651,1633.109,1635.76,346,,,,,,,,0,0,0,0,0,0,0
teacher,27m 15s,27m 17s,Anybody have a question over that?,1.52,1635.76,1637.28,347,1.0,1.0,,1.0,,,,68,20,0,24,0,0,0
silence,27m 17s,27m 19s,,2.225,1637.28,1639.505,348,,,,,,,,0,0,0,0,0,0,0
student,27m 19s,27m 23s,[Untranscribed],4.168,1639.505,1643.673,349,,,,,,,,0,0,0,0,0,0,0
silence,27m 23s,27m 26s,,2.835,1643.673,1646.508,350,,,,,,,,0,0,0,0,0,0,0
student,27m 26s,27m 31s,,5.102,1646.508,1651.61,351,,,,,,,,0,0,0,0,0,0,0
student,27m 31s,27m 32s,Why is it.,0.44,1651.61,1652.05,351,,,,,,,,0,0,0,0,0,0,0
teacher,27m 32s,27m 35s,Why is the 1/2 of the Y this distance here,3.24,1652.05,1655.29,352,1.0,,1.0,,,,,69,0,11,0,0,0,0
group,27m 35s,27m 55s,,20.32,1655.29,1675.61,353,,,,,,,,0,0,0,0,0,0,0
group,27m 55s,27m 56s,in like.,0.56,1675.61,1676.17,353,,,,,,,,0,0,0,0,0,0,0
group,27m 56s,28m 0s,,3.83,1676.17,1680.0,353,,,,,,,,0,0,0,0,0,0,0
student,28m 0s,28m 4s,[Untranscribed],4.98,1680.0,1684.98,354,,,,,,,,0,0,0,0,0,0,0
teacher,28m 4s,28m 11s,"So the normal 30, 60 triangle was finding a pattern, and we were using whole numbers in this pattern.",6.64,1684.98,1691.62,355,,,,,,,,0,0,0,0,0,0,0
teacher,28m 11s,28m 13s,"Remember, we did this from an equilateral triangle.",2.08,1691.62,1693.7,355,,,,,,,,0,0,0,0,0,0,0
teacher,28m 13s,28m 14s,,0.8,1693.7,1694.5,355,,,,,,,,0,0,0,0,0,0,0
teacher,28m 14s,28m 18s,"And so since this is going to be one half of this, we put two here and put one here.",4.24,1694.5,1698.74,355,,,,,,,,0,0,0,0,0,0,0
student,28m 18s,28m 19s,[Untranscribed],1.12,1698.74,1699.86,356,,,,,,,,0,0,0,0,0,0,0
teacher,28m 19s,28m 23s,"But every 30, 60, 90 triangle has the same relationship.",4.0,1699.86,1703.86,357,,,,,,,,0,0,0,0,0,0,0
teacher,28m 23s,28m 24s,,0.82,1703.86,1704.68,357,,,,,,,,0,0,0,0,0,0,0
teacher,28m 24s,28m 36s,"So the short side is half the length of the hypotenuse, and the longer side is going to be square root of three times the short side is one way of looking at it.",12.0,1704.68,1716.68,357,,,,,,,,0,0,0,0,0,0,0
teacher,28m 36s,28m 37s,,1.293,1716.68,1717.973,357,,,,,,,,0,0,0,0,0,0,0
student,28m 37s,28m 40s,[Untranscribed],2.867,1717.973,1720.84,358,,,,,,,,0,0,0,0,0,0,0
teacher,28m 40s,28m 41s,Take a picture of this.,1.04,1720.84,1721.88,359,,,,,,,,0,0,0,0,0,0,0
student,28m 41s,28m 44s,[Untranscribed],2.56,1721.88,1724.44,360,,,,,,,,0,0,0,0,0,0,0
teacher,28m 44s,28m 45s,Not right now.,0.72,1724.44,1725.16,361,,,,,,,,0,0,0,0,0,0,0
student,28m 45s,28m 47s,,2.08,1725.16,1727.24,362,,,,,,,,0,0,0,0,0,0,0
student,28m 47s,28m 47s,What do you want?,0.68,1727.24,1727.92,362,,,,,,,,0,0,0,0,0,0,0
teacher,28m 47s,28m 49s,What would you want to see in your picture?,1.72,1727.92,1729.64,363,1.0,,,1.0,,,,70,0,0,25,0,0,0
student,28m 49s,28m 52s,[Untranscribed],3.12,1729.64,1732.76,364,,,,,,,,0,0,0,0,0,0,0
teacher,28m 52s,29m 0s,"All right, what I want you to do next is remember what is the sine of 30 degrees",7.36,1732.76,1740.12,365,,,,,,,,0,0,0,0,0,0,0
student,29m 0s,29m 5s,[Untranscribed],5.2,1740.12,1745.32,366,,,,,,,,0,0,0,0,0,0,0
teacher,29m 5s,29m 6s,and the,0.719,1745.32,1746.039,367,,,,,,,,0,0,0,0,0,0,0
teacher,29m 6s,29m 9s,,3.361,1746.039,1749.4,367,,,,,,,,0,0,0,0,0,0,0
student,29m 9s,29m 10s,cosine of 30 degrees.,1.44,1749.4,1750.84,368,,,,,,,,0,0,0,0,0,0,0
student,29m 10s,29m 11s,,0.664,1750.84,1751.504,368,,,,,,,,0,0,0,0,0,0,0
silence,29m 11s,29m 13s,,1.991,1751.504,1753.495,369,,,,,,,,0,0,0,0,0,0,0
student,29m 13s,29m 15s,[Untranscribed],2.075,1753.495,1755.57,370,,,,,,,,0,0,0,0,0,0,0
teacher,29m 15s,29m 16s,Do that on scratch paper if you want.,1.28,1755.57,1756.85,371,,,,,,,,0,0,0,0,0,0,0
student,29m 16s,29m 19s,[Untranscribed],2.64,1756.85,1759.49,372,,,,,,,,0,0,0,0,0,0,0
teacher,29m 19s,29m 21s,But I do want an exact answer.,1.76,1759.49,1761.25,373,,,,,,,,0,0,0,0,0,0,0
student,29m 21s,29m 25s,[Untranscribed],3.75,1761.25,1765.0,374,,,,,,,,0,0,0,0,0,0,0
group,29m 25s,29m 39s,[Untranscribed],14.331,1765.0,1779.331,375,,,,,,,,0,0,0,0,0,0,0
silence,29m 39s,29m 41s,,2.177,1779.331,1781.508,376,,,,,,,,0,0,0,0,0,0,0
group,29m 41s,29m 49s,[Untranscribed],8.322,1781.508,1789.83,377,,,,,,,,0,0,0,0,0,0,0
teacher,29m 49s,29m 50s,Will it be different?,0.64,1789.83,1790.47,378,1.0,,,,,,,71,0,0,0,0,0,0
group,29m 50s,29m 53s,[Untranscribed],2.8,1790.47,1793.27,379,,,,,,,,0,0,0,0,0,0,0
teacher,29m 53s,29m 54s,Is a sign of 30.,1.28,1793.27,1794.55,380,,,,,,,,0,0,0,0,0,0,0
teacher,29m 54s,29m 54s,,0.32,1794.55,1794.87,380,,,,,,,,0,0,0,0,0,0,0
teacher,29m 54s,29m 56s,Can you possibly get different answers?,1.68,1794.87,1796.55,380,1.0,,,,,,,72,0,0,0,0,0,0
group,29m 56s,30m 6s,[Untranscribed],10.085,1796.55,1806.635,381,,,,,,,,0,0,0,0,0,0,0
silence,30m 6s,30m 9s,,2.43,1806.635,1809.065,382,,,,,,,,0,0,0,0,0,0,0
group,30m 9s,30m 31s,,22.855,1809.065,1831.92,383,,,,,,,,0,0,0,0,0,0,0
group,30m 31s,30m 32s,You can't memorize it.,0.76,1831.92,1832.68,383,,,,,,,,0,0,0,0,0,0,0
teacher,30m 32s,30m 34s,But we don't have enough to memorize yet.,1.48,1832.68,1834.16,384,,,,,,,,0,0,0,0,0,0,0
teacher,30m 34s,30m 34s,,0.64,1834.16,1834.8,384,,,,,,,,0,0,0,0,0,0,0
student,30m 34s,30m 35s,Sign is.,0.72,1834.8,1835.52,385,,,,,,,,0,0,0,0,0,0,0
student,30m 35s,30m 36s,,0.72,1835.52,1836.24,385,,,,,,,,0,0,0,0,0,0,0
teacher,30m 36s,30m 38s,"So, Max, what do you get for sign of 30?",2.0,1836.24,1838.24,386,1.0,,,,,,,73,0,0,0,0,0,0
teacher,30m 38s,30m 39s,,1.04,1838.24,1839.28,386,,,,,,,,0,0,0,0,0,0,0
student,30m 39s,30m 39s,I don't know.,0.64,1839.28,1839.92,387,,,,,,,,0,0,0,0,0,0,0
student,30m 39s,30m 41s,,1.2,1839.92,1841.12,387,,,,,,,,0,0,0,0,0,0,0
teacher,30m 41s,30m 42s,Did you use so COA?,1.44,1841.12,1842.56,388,1.0,,,,,,,74,0,0,0,0,0,0
group,30m 42s,30m 49s,[Untranscribed],7.36,1842.56,1849.92,389,,,,,,,,0,0,0,0,0,0,0
teacher,30m 49s,30m 51s,What did you get for S30?,1.52,1849.92,1851.44,390,1.0,,,,,,,75,0,0,0,0,0,0
teacher,30m 51s,30m 52s,,0.56,1851.44,1852.0,390,,,,,,,,0,0,0,0,0,0,0
student,30m 52s,30m 52s,"Oh, I didn't.",0.72,1852.0,1852.72,391,,,,,,,,0,0,0,0,0,0,0
student,30m 52s,30m 53s,"Oh, I got 5.",1.12,1852.72,1853.84,391,,,,,,,,0,0,0,0,0,0,0
student,30m 53s,30m 54s,,0.56,1853.84,1854.4,391,,,,,,,,0,0,0,0,0,0,0
teacher,30m 54s,30m 55s,Can you give me that as a fraction?,1.52,1854.4,1855.92,392,1.0,,,,,,,76,0,0,0,0,0,0
teacher,30m 55s,30m 56s,,0.16,1855.92,1856.08,392,,,,,,,,0,0,0,0,0,0,0
student,30m 56s,30m 57s,"1, 2, and.",1.08,1856.08,1857.16,393,,,,,,,,0,0,0,0,0,0,0
teacher,30m 57s,30m 58s,How'd you do that?,0.84,1857.16,1858.0,394,1.0,,1.0,1.0,,,,77,0,12,26,0,0,0
teacher,30m 58s,30m 58s,,0.56,1858.0,1858.56,394,,,,,,,,0,0,0,0,0,0,0
student,30m 58s,31m 0s,Put it into the calculator.,1.44,1858.56,1860.0,395,,,,,,,,0,0,0,0,0,0,0
student,31m 0s,31m 6s,,6.65,1860.0,1866.65,395,,,,,,,,0,0,0,0,0,0,0
teacher,31m 6s,31m 9s,"Maddie, can you tell me how we would get that without a calculator?",3.28,1866.65,1869.93,396,1.0,,1.0,1.0,,,,78,0,13,27,0,0,0
teacher,31m 9s,31m 10s,,0.8,1869.93,1870.73,396,1.0,,1.0,1.0,,,,78,0,13,27,0,0,0
teacher,31m 10s,31m 13s,Everything you need to know for getting that is on this post,2.8,1870.73,1873.53,396,1.0,,1.0,1.0,,,,78,0,13,27,0,0,0
student,31m 13s,31m 24s,,11.44,1873.53,1884.97,397,,,,,,,,0,0,0,0,0,0,0
student,31m 24s,31m 26s,or adjacent override.,1.44,1884.97,1886.41,397,,,,,,,,0,0,0,0,0,0,0
student,31m 26s,31m 27s,,1.16,1886.41,1887.57,397,,,,,,,,0,0,0,0,0,0,0
teacher,31m 27s,31m 29s,Adjacent over hypotenuse.,1.52,1887.57,1889.09,398,,,,,,,,0,0,0,0,0,0,0
teacher,31m 29s,31m 30s,,1.6,1889.09,1890.69,398,,,,,,,,0,0,0,0,0,0,0
student,31m 30s,31m 32s,Opposite over hypotenuse.,1.52,1890.69,1892.21,399,,,,,,,,0,0,0,0,0,0,0
student,31m 32s,31m 32s,,0.16,1892.21,1892.37,399,,,,,,,,0,0,0,0,0,0,0
teacher,31m 32s,31m 33s,Opposite over hypotenuse.,1.28,1892.37,1893.65,400,,,,,,,,0,0,0,0,0,0,0
teacher,31m 33s,31m 35s,Sine is opposite over hypotenuse.,1.92,1893.65,1895.57,400,,,,,,,,0,0,0,0,0,0,0
teacher,31m 35s,31m 36s,,0.56,1895.57,1896.13,400,,,,,,,,0,0,0,0,0,0,0
teacher,31m 36s,31m 37s,Sine is opposite over hypotenuse.,1.76,1896.13,1897.89,400,,,,,,,,0,0,0,0,0,0,0
teacher,31m 37s,31m 38s,,0.32,1897.89,1898.21,400,,,,,,,,0,0,0,0,0,0,0
teacher,31m 38s,31m 41s,So the opposite of 30 is 1 and the hypotenuse is 2.,3.36,1898.21,1901.57,400,1.0,,,,,,,79,0,0,0,0,0,0
teacher,31m 41s,31m 42s,,1.04,1901.57,1902.61,400,1.0,,,,,,,79,0,0,0,0,0,0
teacher,31m 42s,31m 43s,Right?,0.399,1902.61,1903.009,400,1.0,,,,,,,79,0,0,0,0,0,0
teacher,31m 43s,31m 43s,,0.488,1903.009,1903.497,400,,,,,,,,0,0,0,0,0,0,0
silence,31m 43s,31m 47s,,3.993,1903.497,1907.49,401,,,,,,,,0,0,0,0,0,0,0
teacher,31m 47s,31m 48s,Soh Cah toa.,1.04,1907.49,1908.53,402,,,,,,,,0,0,0,0,0,0,0
teacher,31m 48s,31m 49s,,1.36,1908.53,1909.89,402,,,,,,,,0,0,0,0,0,0,0
teacher,31m 49s,31m 51s,Sine is opposite over hypotenuse.,2.08,1909.89,1911.97,402,,,,,,,,0,0,0,0,0,0,0
teacher,31m 51s,31m 52s,,0.86,1911.97,1912.83,402,,,,,,,,0,0,0,0,0,0,0
teacher,31m 52s,32m 0s,"If I ask for the sine of this angle, you're going to look at the opposite leg and put it over the hypotenuse, right?",7.28,1912.83,1920.11,402,1.0,,,,,,,80,0,0,0,0,0,0
student,32m 0s,32m 1s,[Untranscribed],1.28,1920.11,1921.39,403,,,,,,,,0,0,0,0,0,0,0
teacher,32m 1s,32m 3s,This is our first day on trigonometry.,1.84,1921.39,1923.23,404,,,,,,,,0,0,0,0,0,0,0
teacher,32m 3s,32m 3s,,0.64,1923.23,1923.87,404,,,,,,,,0,0,0,0,0,0,0
student,32m 3s,32m 4s,No.,0.4,1923.87,1924.27,405,,,,,,,,0,0,0,0,0,0,0
student,32m 4s,32m 5s,,0.96,1924.27,1925.23,405,,,,,,,,0,0,0,0,0,0,0
teacher,32m 5s,32m 6s,As you can attest by the toaster.,1.76,1925.23,1926.99,406,,,,,,,,0,0,0,0,0,0,0
teacher,32m 6s,32m 7s,,0.4,1926.99,1927.39,406,,,,,,,,0,0,0,0,0,0,0
