speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises,opportunities_to_respond_instance_id,wait_times_instance_id,presses_for_explanation_instance_id,open_ended_questions_instance_id,praises_instance_id,behavior_specific_praises_instance_id,academic_specific_praises_instance_id
teacher,5m 41s,5m 42s,Who cut this way?,1.12,341.78,342.9,63,1.0,,,1.0,,,,18,0,0,10,0,0,0
teacher,5m 42s,5m 43s,,0.559,342.9,343.459,63,,,,,,,,0,0,0,0,0,0,0
teacher,5m 43s,5m 45s,Grant found that was the easiest way to cut.,1.681,343.459,345.14,63,,,,,,,,0,0,0,0,0,0,0
teacher,5m 45s,5m 45s,"Thank you, Grant.",0.56,345.14,345.7,63,,,,,,,,0,0,0,0,0,0,0
teacher,5m 45s,5m 46s,Thanks for being brave.,0.88,345.7,346.58,63,,,,,,,,0,0,0,0,0,0,0
teacher,5m 46s,5m 49s,"Okay, is there another way you could have cut this?",2.56,346.58,349.14,63,,,,,,,,0,0,0,0,0,0,0
teacher,5m 49s,5m 49s,,0.32,349.14,349.46,63,,,,,,,,0,0,0,0,0,0,0
teacher,5m 49s,5m 50s,Is there another way?,0.76,349.46,350.22,63,,,,,,,,0,0,0,0,0,0,0
teacher,5m 50s,5m 51s,"Okay, come show us some.",1.0,350.22,351.22,63,,,,,,,,0,0,0,0,0,0,0
silence,5m 51s,5m 56s,,5.53,351.22,356.75,64,,,,,,,,0,0,0,0,0,0,0
teacher,5m 56s,5m 57s,Okay.,0.36,356.75,357.11,65,,,,,,,,0,0,0,0,0,0,0
teacher,5m 57s,5m 57s,Be the teacher.,0.84,357.11,357.95,65,1.0,,1.0,1.0,,,,19,0,5,11,0,0,0
teacher,5m 57s,5m 58s,,0.16,357.95,358.11,65,1.0,,1.0,1.0,,,,19,0,5,11,0,0,0
teacher,5m 58s,5m 59s,Tell us what you're doing.,1.04,358.11,359.15,65,1.0,,1.0,1.0,,,,19,0,5,11,0,0,0
student,5m 59s,6m 2s,,2.88,359.15,362.03,66,,,,,,,,0,0,0,0,0,0,0
student,6m 2s,6m 5s,You could have also cut it.,3.36,362.03,365.39,66,,,,,,,,0,0,0,0,0,0,0
student,6m 5s,6m 6s,,0.88,365.39,366.27,66,,,,,,,,0,0,0,0,0,0,0
teacher,6m 6s,6m 8s,You might have to get your pen color on.,1.84,366.27,368.11,67,,,,,,,,0,0,0,0,0,0,0
teacher,6m 8s,6m 8s,,0.56,368.11,368.67,67,,,,,,,,0,0,0,0,0,0,0
teacher,6m 8s,6m 9s,Yeah.,0.48,368.67,369.15,67,,,,,,,,0,0,0,0,0,0,0
teacher,6m 9s,6m 9s,,0.32,369.15,369.47,67,,,,,,,,0,0,0,0,0,0,0
teacher,6m 9s,6m 10s,Choose a color.,0.84,369.47,370.31,67,,,,,,,,0,0,0,0,0,0,0
student,6m 10s,6m 10s,There you go.,0.68,370.31,370.99,68,,,,,,,,0,0,0,0,0,0,0
student,6m 10s,6m 11s,,0.48,370.99,371.47,68,,,,,,,,0,0,0,0,0,0,0
student,6m 11s,6m 15s,You also could have cut it right here.,3.68,371.47,375.15,68,,,,,,,,0,0,0,0,0,0,0
student,6m 15s,6m 15s,,0.24,375.15,375.39,68,,,,,,,,0,0,0,0,0,0,0
teacher,6m 15s,6m 15s,Okay.,0.56,375.39,375.95,69,,,,,,,,0,0,0,0,0,0,0
teacher,6m 15s,6m 16s,,0.08,375.95,376.03,69,,,,,,,,0,0,0,0,0,0,0
teacher,6m 16s,6m 18s,"All right, so we have two different ways we could cut it.",2.28,376.03,378.31,69,,,,,,,,0,0,0,0,0,0,0
teacher,6m 18s,6m 20s,Grant's way and Sam's way.,2.04,378.31,380.35,69,,,,,,,,0,0,0,0,0,0,0
teacher,6m 20s,6m 20s,,0.16,380.35,380.51,69,,,,,,,,0,0,0,0,0,0,0
teacher,6m 20s,6m 20s,Right.,0.4,380.51,380.91,69,,,,,,,,0,0,0,0,0,0,0
teacher,6m 20s,6m 21s,,0.43,380.91,381.34,69,,,,,,,,0,0,0,0,0,0,0
teacher,6m 21s,6m 22s,"Okay, so you gotta choose.",1.6,381.34,382.94,69,,,,,,,,0,0,0,0,0,0,0
teacher,6m 22s,6m 24s,Which way are you gonna cut?,1.08,382.94,384.02,69,,,,,,,,0,0,0,0,0,0,0
teacher,6m 24s,6m 24s,Talk to your neighbor.,0.92,384.02,384.94,69,,,,,,,,0,0,0,0,0,0,0
teacher,6m 24s,6m 26s,Which way are you gonna separate shapes?,1.64,384.94,386.58,69,1.0,,,,,,,20,0,0,0,0,0,0
teacher,6m 26s,6m 27s,Thank you so much.,0.68,386.58,387.26,69,,,,,,,,0,0,0,0,0,0,0
group,6m 27s,6m 33s,[Untranscribed],5.84,387.26,393.1,70,,,,,,,,0,0,0,0,0,0,0
teacher,6m 33s,6m 33s,Okay.,0.56,393.1,393.66,71,,,,,,,,0,0,0,0,0,0,0
teacher,6m 33s,6m 35s,,1.34,393.66,395.0,71,,,,,,,,0,0,0,0,0,0,0
student,6m 35s,6m 35s,,0.26,395.0,395.26,72,,,,,,,,0,0,0,0,0,0,0
student,6m 35s,6m 35s,Thank you.,0.64,395.26,395.9,72,,,,,,,,0,0,0,0,0,0,0
student,6m 35s,6m 36s,,0.4,395.9,396.3,72,,,,,,,,0,0,0,0,0,0,0
teacher,6m 36s,6m 36s,All right.,0.56,396.3,396.86,73,,,,,,,,0,0,0,0,0,0,0
student,6m 36s,6m 38s,[Untranscribed],1.6,396.86,398.46,74,,,,,,,,0,0,0,0,0,0,0
teacher,6m 38s,6m 39s,Okay.,0.56,398.46,399.02,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 39s,6m 39s,So you're gonna get.,0.96,399.02,399.98,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 39s,6m 43s,"You're gonna get different answers, right?",3.28,399.98,403.26,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 43s,6m 43s,,0.24,403.26,403.5,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 43s,6m 46s,"You're Gonna get different weight, length, width and height answers.",2.96,403.5,406.46,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 46s,6m 48s,But your total answer should be the same.,2.0,406.46,408.46,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 48s,6m 48s,,0.28,408.46,408.74,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 48s,6m 52s,"All right, so it'll clear that next.",4.16,408.74,412.9,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 52s,6m 52s,,0.08,412.9,412.98,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 52s,6m 54s,After we cut it.,1.12,412.98,414.1,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 54s,6m 54s,,0.24,414.1,414.34,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 54s,6m 56s,So is everybody deciding where they're going to cut?,1.84,414.34,416.18,75,1.0,,,,,,,21,0,0,0,0,0,0
teacher,6m 56s,6m 56s,,0.08,416.18,416.26,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 56s,6m 56s,Yes.,0.48,416.26,416.74,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 56s,6m 57s,"Okay, next.",1.08,416.74,417.82,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 57s,6m 58s,What do we do?,0.6,417.82,418.42,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 58s,6m 59s,This is where it's kind of picky about.,1.2,418.42,419.62,75,,,,,,,,0,0,0,0,0,0,0
teacher,6m 59s,7m 0s,,0.56,419.62,420.18,75,,,,,,,,0,0,0,0,0,0,0
teacher,7m 0s,7m 1s,We gotta do something.,0.96,420.18,421.14,75,,,,,,,,0,0,0,0,0,0,0
teacher,7m 1s,7m 1s,,0.48,421.14,421.62,75,,,,,,,,0,0,0,0,0,0,0
teacher,7m 1s,7m 3s,"Wait, I'm sorry, Henry, say it again.",1.44,421.62,423.06,75,1.0,,,,,,,22,0,0,0,0,0,0
teacher,7m 3s,7m 3s,,0.56,423.06,423.62,75,,,,,,,,0,0,0,0,0,0,0
student,7m 3s,7m 5s,Labeling A and B.,1.76,423.62,425.38,76,,,,,,,,0,0,0,0,0,0,0
student,7m 5s,7m 5s,,0.16,425.38,425.54,76,,,,,,,,0,0,0,0,0,0,0
teacher,7m 5s,7m 10s,"Okay, so I'm going to label my shapes A and B.",5.2,425.54,430.74,77,,,,,,,,0,0,0,0,0,0,0
teacher,7m 10s,7m 11s,Do that Next.,0.72,430.74,431.46,77,,,,,,,,0,0,0,0,0,0,0
student,7m 11s,7m 15s,[Untranscribed],4.53,431.46,435.99,78,,,,,,,,0,0,0,0,0,0,0
teacher,7m 15s,7m 16s,Decide where your A is.,1.0,435.99,436.99,79,,,,,,,,0,0,0,0,0,0,0
teacher,7m 16s,7m 17s,Decide where your B is.,0.88,436.99,437.87,79,,,,,,,,0,0,0,0,0,0,0
teacher,7m 17s,7m 20s,I did A on top and B on bottom.,2.36,437.87,440.23,79,,,,,,,,0,0,0,0,0,0,0
teacher,7m 20s,7m 20s,,0.72,440.23,440.95,79,,,,,,,,0,0,0,0,0,0,0
teacher,7m 20s,7m 23s,"Okay, we have another step before we start.",3.04,440.95,443.99,79,,,,,,,,0,0,0,0,0,0,0
teacher,7m 23s,7m 24s,Talk with your neighbor.,0.76,443.99,444.75,79,,,,,,,,0,0,0,0,0,0,0
teacher,7m 24s,7m 25s,What's next?,0.6,444.75,445.35,79,,,,,,,,0,0,0,0,0,0,0
teacher,7m 25s,7m 26s,,0.8,445.35,446.15,79,,,,,,,,0,0,0,0,0,0,0
teacher,7m 26s,7m 27s,Why did I make you write A and B?,1.6,446.15,447.75,79,,,,,,,,0,0,0,0,0,0,0
teacher,7m 27s,7m 28s,Talk with your neighbor.,0.8,447.75,448.55,79,1.0,1.0,,1.0,,,,23,1,0,12,0,0,0
teacher,7m 28s,7m 29s,Why did I write A and B?,1.36,448.55,449.91,79,1.0,1.0,,1.0,,,,23,1,0,12,0,0,0
teacher,7m 29s,7m 30s,,0.09,449.91,450.0,79,,,,,,,,0,0,0,0,0,0,0
group,7m 30s,7m 35s,[Untranscribed],5.0,450.0,455.0,80,,,,,,,,0,0,0,0,0,0,0
student,7m 35s,7m 37s,[Untranscribed],2.9,455.0,457.9,81,,,,,,,,0,0,0,0,0,0,0
teacher,7m 37s,7m 39s,,1.69,457.9,459.59,82,,,,,,,,0,0,0,0,0,0,0
teacher,7m 39s,7m 41s,"Natalie, I gave you the mic.",1.44,459.59,461.03,82,,,,,,,,0,0,0,0,0,0,0
teacher,7m 41s,7m 42s,,1.21,461.03,462.24,82,,,,,,,,0,0,0,0,0,0,0
teacher,7m 42s,7m 43s,"Natalie, love that you guys were talking.",1.48,462.24,463.72,82,,,,,1.0,,,0,0,0,0,8,0,0
teacher,7m 43s,7m 46s,"Ray and Ariana, why did I put A and B on there?",2.84,463.72,466.56,82,1.0,,,1.0,,,,24,0,0,13,0,0,0
teacher,7m 46s,7m 48s,,1.84,466.56,468.4,82,,,,,,,,0,0,0,0,0,0,0
teacher,7m 48s,7m 49s,What are we gonna do?,1.2,468.4,469.6,82,,,,,,,,0,0,0,0,0,0,0
teacher,7m 49s,7m 50s,,0.88,469.6,470.48,82,,,,,,,,0,0,0,0,0,0,0
teacher,7m 50s,7m 51s,Use the mic.,0.88,470.48,471.36,82,,,,,,,,0,0,0,0,0,0,0
teacher,7m 51s,7m 52s,,1.44,471.36,472.8,82,,,,,,,,0,0,0,0,0,0,0
teacher,7m 52s,7m 54s,What am I doing right here?,1.44,472.8,474.24,82,1.0,,,,,,,25,0,0,0,0,0,0
teacher,7m 54s,7m 54s,,0.586,474.24,474.826,82,,,,,,,,0,0,0,0,0,0,0
silence,7m 54s,8m 0s,,5.974,474.826,480.8,83,,,,,,,,0,0,0,0,0,0,0
teacher,8m 0s,8m 2s,Can anybody help Natalie out?,1.6,480.8,482.4,84,1.0,,,1.0,,,,26,0,0,14,0,0,0
student,8m 2s,8m 4s,[Untranscribed],1.68,482.4,484.08,85,,,,,,,,0,0,0,0,0,0,0
teacher,8m 4s,8m 7s,You can say her A because like you have.,3.27,484.08,487.35,86,,,,,,,,0,0,0,0,0,0,0
student,8m 7s,8m 10s,Cuz I don't know how to like say the word.,2.8,487.35,490.15,87,,,,,,,,0,0,0,0,0,0,0
student,8m 10s,8m 14s,That's okay because you have to like times it different ways.,3.92,490.15,494.07,87,,,,,,,,0,0,0,0,0,0,0
student,8m 14s,8m 14s,,0.16,494.07,494.23,87,,,,,,,,0,0,0,0,0,0,0
teacher,8m 14s,8m 15s,"Okay, so one.",1.36,494.23,495.59,88,,,,,,,,0,0,0,0,0,0,0
student,8m 15s,8m 15s,Not.,0.4,495.59,495.99,89,,,,,,,,0,0,0,0,0,0,0
student,8m 15s,8m 16s,,0.08,495.99,496.07,89,,,,,,,,0,0,0,0,0,0,0
student,8m 16s,8m 17s,We have to break it up.,1.16,496.07,497.23,89,,,,,,,,0,0,0,0,0,0,0
teacher,8m 17s,8m 17s,Good.,0.28,497.23,497.51,90,,,,,1.0,,,0,0,0,0,9,0,0
teacher,8m 17s,8m 18s,We broke it up.,0.64,497.51,498.15,90,,,,,1.0,,,0,0,0,0,9,0,0
teacher,8m 18s,8m 20s,But what do these lines with timetables mean?,2.08,498.15,500.23,90,,,,,1.0,,,0,0,0,0,9,0,0
teacher,8m 20s,8m 20s,What does that mean?,0.68,500.23,500.91,90,,,,,1.0,,,0,0,0,0,9,0,0
teacher,8m 20s,8m 21s,What am I.,0.52,500.91,501.43,90,,,,,1.0,,,0,0,0,0,9,0,0
teacher,8m 21s,8m 22s,What am I writing?,0.8,501.43,502.23,90,,,,,1.0,,,0,0,0,0,9,0,0
teacher,8m 22s,8m 22s,,0.559,502.23,502.789,90,,,,,1.0,,,0,0,0,0,9,0,0
teacher,8m 22s,8m 23s,Talk with your neighbor.,0.921,502.789,503.71,90,,,,,1.0,,,0,0,0,0,9,0,0
teacher,8m 23s,8m 24s,What am I writing right now?,1.08,503.71,504.79,90,,,,,1.0,,,0,0,0,0,9,0,0
teacher,8m 24s,8m 25s,What do those lines represent?,1.2,504.79,505.99,90,1.0,,,,1.0,,,27,0,0,0,9,0,0
teacher,8m 25s,8m 26s,,0.16,505.99,506.15,90,,,,,1.0,,,0,0,0,0,9,0,0
teacher,8m 26s,8m 26s,The times.,0.56,506.15,506.71,90,,,,,1.0,,,0,0,0,0,9,0,0
teacher,8m 26s,8m 28s,,1.92,506.71,508.63,90,,,,,1.0,,,0,0,0,0,9,0,0
teacher,8m 28s,8m 30s,"Oh, good job, Arianna.",1.52,508.63,510.15,90,,,,,1.0,,,0,0,0,0,9,0,0
teacher,8m 30s,8m 30s,,0.08,510.15,510.23,90,,,,,,,,0,0,0,0,0,0,0
teacher,8m 30s,8m 30s,Formula.,0.72,510.23,510.95,90,,,,,,,,0,0,0,0,0,0,0
teacher,8m 30s,8m 31s,,0.24,510.95,511.19,90,,,,,,,,0,0,0,0,0,0,0
teacher,8m 31s,8m 34s,Next you have to write the formula.,2.94,511.19,514.13,90,,,,,,,,0,0,0,0,0,0,0
teacher,8m 34s,8m 37s,"Okay, Say with me, what is the formula for volume?",2.88,514.13,517.01,90,1.0,,,,,,,28,0,0,0,0,0,0
student,8m 37s,8m 40s,[Untranscribed],3.68,517.01,520.69,91,,,,,,,,0,0,0,0,0,0,0
teacher,8m 40s,8m 41s,One more time.,0.88,520.69,521.57,92,1.0,,,,,,,29,0,0,0,0,0,0
teacher,8m 41s,8m 42s,,0.56,521.57,522.13,92,,,,,,,,0,0,0,0,0,0,0
student,8m 42s,8m 45s,Length times width times height.,2.88,522.13,525.01,93,,,,,,,,0,0,0,0,0,0,0
teacher,8m 45s,8m 49s,Or sometimes base times height.,4.56,525.01,529.57,94,,,,,,,,0,0,0,0,0,0,0
teacher,8m 49s,8m 49s,,0.08,529.57,529.65,94,,,,,,,,0,0,0,0,0,0,0
teacher,8m 49s,8m 50s,"Okay, okay.",1.0,529.65,530.65,94,,,,,,,,0,0,0,0,0,0,0
teacher,8m 50s,8m 51s,We've given you the strategy.,1.32,530.65,531.97,94,,,,,,,,0,0,0,0,0,0,0
teacher,8m 51s,8m 52s,,0.08,531.97,532.05,94,,,,,,,,0,0,0,0,0,0,0
teacher,8m 52s,8m 54s,Now I want you to talk with your neighbor and solve.,2.2,532.05,534.25,94,,,,,,,,0,0,0,0,0,0,0
teacher,8m 54s,8m 55s,Let's see what you get.,0.76,534.25,535.01,94,,,,,,,,0,0,0,0,0,0,0
teacher,8m 55s,8m 55s,,0.24,535.01,535.25,94,,,,,,,,0,0,0,0,0,0,0
teacher,8m 55s,8m 59s,I am going to show you my answer when I got here.,4.16,535.25,539.41,94,,,,,,,,0,0,0,0,0,0,0
teacher,8m 59s,8m 59s,,0.24,539.41,539.65,94,,,,,,,,0,0,0,0,0,0,0
teacher,8m 59s,9m 1s,"After we share, you may.",1.68,539.65,541.33,94,,,,,,,,0,0,0,0,0,0,0
teacher,9m 1s,9m 3s,You gotta choose which way because you may begin.,1.96,541.33,543.29,94,,,,,,,,0,0,0,0,0,0,0
teacher,9m 3s,9m 4s,I want to hear lots of talking.,1.16,543.29,544.45,94,1.0,,,,,,,30,0,0,0,0,0,0
teacher,9m 4s,9m 4s,Go.,0.32,544.45,544.77,94,1.0,,,,,,,30,0,0,0,0,0,0
teacher,9m 4s,9m 5s,,0.23,544.77,545.0,94,,,,,,,,0,0,0,0,0,0,0
group,9m 5s,9m 18s,[Untranscribed],13.121,545.0,558.121,95,,,,,,,,0,0,0,0,0,0,0
teacher,9m 18s,9m 21s,[Untranscribed],2.999,558.121,561.12,96,,,,,,,,0,0,0,0,0,0,0
group,9m 21s,9m 29s,[Untranscribed],8.59,561.12,569.71,97,,,,,,,,0,0,0,0,0,0,0
student,9m 29s,9m 29s,Name.,0.24,569.71,569.95,98,,,,,,,,0,0,0,0,0,0,0
student,9m 29s,9m 31s,,1.553,569.95,571.503,98,,,,,,,,0,0,0,0,0,0,0
group,9m 31s,9m 43s,[Untranscribed],11.867,571.503,583.37,99,,,,,,,,0,0,0,0,0,0,0
teacher,9m 43s,9m 44s,Make sure you're talking to each other.,1.16,583.37,584.53,100,,,,,,,,0,0,0,0,0,0,0
teacher,9m 44s,9m 44s,What are you.,0.44,584.53,584.97,100,,,,,,,,0,0,0,0,0,0,0
teacher,9m 44s,9m 46s,Are you getting the same answer?,1.44,584.97,586.41,100,,,,,,,,0,0,0,0,0,0,0
teacher,9m 46s,9m 47s,,1.04,586.41,587.45,100,,,,,,,,0,0,0,0,0,0,0
student,9m 47s,9m 51s,But we need to just find this length right here.,4.08,587.45,591.53,101,,,,,,,,0,0,0,0,0,0,0
student,9m 51s,9m 52s,,0.56,591.53,592.09,101,,,,,,,,0,0,0,0,0,0,0
student,9m 52s,9m 52s,So.,0.4,592.09,592.49,101,,,,,,,,0,0,0,0,0,0,0
student,9m 52s,9m 52s,,0.08,592.49,592.57,101,,,,,,,,0,0,0,0,0,0,0
student,9m 52s,10m 1s,So maybe like cut the 12 in half so we can do row six.,9.36,592.57,601.93,101,,,,,,,,0,0,0,0,0,0,0
group,10m 1s,10m 4s,,2.77,601.93,604.7,102,,,,,,,,0,0,0,0,0,0,0
group,10m 4s,10m 5s,"Oh wait, no.",0.56,604.7,605.26,102,,,,,,,,0,0,0,0,0,0,0
group,10m 5s,10m 9s,,4.24,605.26,609.5,102,,,,,,,,0,0,0,0,0,0,0
student,10m 9s,10m 11s,"Oh, three minus ten.",1.56,609.5,611.06,103,,,,,,,,0,0,0,0,0,0,0
student,10m 11s,10m 13s,Because three minus ten.,2.52,611.06,613.58,103,,,,,,,,0,0,0,0,0,0,0
student,10m 13s,10m 13s,,0.16,613.58,613.74,103,,,,,,,,0,0,0,0,0,0,0
student,10m 13s,10m 14s,Because look up here.,1.0,613.74,614.74,103,,,,,,,,0,0,0,0,0,0,0
student,10m 14s,10m 16s,This is also the.,1.48,614.74,616.22,103,,,,,,,,0,0,0,0,0,0,0
teacher,10m 16s,10m 18s,[Untranscribed],2.0,616.22,618.22,104,,,,,,,,0,0,0,0,0,0,0
group,10m 18s,10m 20s,[Untranscribed],2.0,618.22,620.22,105,,,,,,,,0,0,0,0,0,0,0
teacher,10m 20s,10m 22s,[Untranscribed],2.0,620.22,622.22,106,,,,,,,,0,0,0,0,0,0,0
group,10m 22s,10m 28s,,6.0,622.22,628.22,107,,,,,,,,0,0,0,0,0,0,0
group,10m 28s,10m 29s,"Oh yeah, sorry.",0.8,628.22,629.02,107,,,,,,,,0,0,0,0,0,0,0
group,10m 29s,10m 31s,,2.67,629.02,631.69,107,,,,,,,,0,0,0,0,0,0,0
student,10m 31s,10m 32s,So then the.,1.2,631.69,632.89,108,,,,,,,,0,0,0,0,0,0,0
student,10m 32s,10m 35s,So you know our length is seven.,3.04,632.89,635.93,108,,,,,,,,0,0,0,0,0,0,0
group,10m 35s,10m 38s,,2.72,635.93,638.65,109,,,,,,,,0,0,0,0,0,0,0
group,10m 38s,10m 39s,Justin.,0.72,638.65,639.37,109,,,,,,,,0,0,0,0,0,0,0
group,10m 39s,10m 41s,,2.32,639.37,641.69,109,,,,,,,,0,0,0,0,0,0,0
student,10m 41s,10m 42s,"Okay, whatever.",0.76,641.69,642.45,110,,,,,,,,0,0,0,0,0,0,0
student,10m 42s,10m 43s,Never mind.,0.6,642.45,643.05,110,,,,,,,,0,0,0,0,0,0,0
student,10m 43s,10m 43s,,0.32,643.05,643.37,110,,,,,,,,0,0,0,0,0,0,0
student,10m 43s,10m 45s,"Okay, now we can do our width.",2.56,643.37,645.93,110,,,,,,,,0,0,0,0,0,0,0
group,10m 45s,10m 57s,[Untranscribed],12.01,645.93,657.94,111,,,,,,,,0,0,0,0,0,0,0
teacher,10m 57s,10m 59s,Who's working with who over here?,1.6,657.94,659.54,112,,,,,,,,0,0,0,0,0,0,0
teacher,10m 59s,10m 59s,,0.08,659.54,659.62,112,,,,,,,,0,0,0,0,0,0,0
teacher,10m 59s,11m 0s,You guys talking together?,1.28,659.62,660.9,112,,,,,,,,0,0,0,0,0,0,0
teacher,11m 0s,11m 1s,,0.56,660.9,661.46,112,,,,,,,,0,0,0,0,0,0,0
teacher,11m 1s,11m 2s,We're just checking the mic.,1.2,661.46,662.66,112,,,,,,,,0,0,0,0,0,0,0
teacher,11m 2s,11m 2s,,0.08,662.66,662.74,112,,,,,,,,0,0,0,0,0,0,0
teacher,11m 2s,11m 4s,Are you guys talking together?,1.44,662.74,664.18,112,,,,,,,,0,0,0,0,0,0,0
teacher,11m 4s,11m 4s,,0.08,664.18,664.26,112,,,,,,,,0,0,0,0,0,0,0
teacher,11m 4s,11m 5s,"Okay, you gotta see.",0.84,664.26,665.1,112,,,,,,,,0,0,0,0,0,0,0
teacher,11m 5s,11m 6s,Are you agreeing on your formulas?,1.36,665.1,666.46,112,,,,,,,,0,0,0,0,0,0,0
teacher,11m 6s,11m 8s,You're not agreeing on your formulas.,1.56,666.46,668.02,112,,,,,,,,0,0,0,0,0,0,0
teacher,11m 8s,11m 9s,,1.04,668.02,669.06,112,,,,,,,,0,0,0,0,0,0,0
teacher,11m 9s,11m 10s,Did you guys cut the same way.,1.44,669.06,670.5,112,,,,,,,,0,0,0,0,0,0,0
teacher,11m 10s,11m 10s,,0.24,670.5,670.74,112,,,,,,,,0,0,0,0,0,0,0
teacher,11m 10s,11m 13s,So you and your partner need to be cut the same way.,2.32,670.74,673.06,112,,,,,,,,0,0,0,0,0,0,0
teacher,11m 13s,11m 14s,,1.52,673.06,674.58,112,,,,,,,,0,0,0,0,0,0,0
student,11m 14s,11m 17s,"Okay, so three inches right here.",2.56,674.58,677.14,113,,,,,,,,0,0,0,0,0,0,0
student,11m 17s,11m 19s,So I think it's three inches here.,1.96,677.14,679.1,113,,,,,,,,0,0,0,0,0,0,0
teacher,11m 19s,11m 19s,So that I'm gonna show.,0.84,679.1,679.94,114,,,,,,,,0,0,0,0,0,0,0
teacher,11m 19s,11m 20s,,0.4,679.94,680.34,114,,,,,,,,0,0,0,0,0,0,0
teacher,11m 20s,11m 21s,Probably do.,0.8,680.34,681.14,114,,,,,,,,0,0,0,0,0,0,0
group,11m 21s,11m 26s,[Untranscribed],4.97,681.14,686.11,115,,,,,,,,0,0,0,0,0,0,0
student,11m 26s,11m 27s,But this one's just long.,1.28,686.11,687.39,116,,,,,,,,0,0,0,0,0,0,0
group,11m 27s,11m 31s,[Untranscribed],4.0,687.39,691.39,117,,,,,,,,0,0,0,0,0,0,0
student,11m 31s,11m 32s,This one's just long.,1.12,691.39,692.51,118,,,,,,,,0,0,0,0,0,0,0
student,11m 32s,11m 33s,,0.8,692.51,693.31,118,,,,,,,,0,0,0,0,0,0,0
student,11m 33s,11m 34s,And this is the hot.,1.44,693.31,694.75,118,,,,,,,,0,0,0,0,0,0,0
group,11m 34s,11m 43s,[Untranscribed],9.04,694.75,703.79,119,,,,,,,,0,0,0,0,0,0,0
student,11m 43s,11m 44s,"Yeah, I think.",0.76,703.79,704.55,120,,,,,,,,0,0,0,0,0,0,0
student,11m 44s,11m 49s,"Yeah, we're just gonna use this one because since it's like the same",5.0,704.55,709.55,120,,,,,,,,0,0,0,0,0,0,0
group,11m 49s,11m 59s,[Untranscribed],9.69,709.55,719.24,121,,,,,,,,0,0,0,0,0,0,0
student,11m 59s,11m 59s,times.,0.24,719.24,719.48,122,,,,,,,,0,0,0,0,0,0,0
student,11m 59s,12m 0s,,0.8,719.48,720.28,122,,,,,,,,0,0,0,0,0,0,0
student,12m 0s,12m 1s,"Well, yeah.",1.08,720.28,721.36,122,,,,,,,,0,0,0,0,0,0,0
student,12m 1s,12m 2s,28 times six.,1.0,721.36,722.36,122,,,,,,,,0,0,0,0,0,0,0
student,12m 2s,12m 2s,,0.08,722.36,722.44,122,,,,,,,,0,0,0,0,0,0,0
student,12m 2s,12m 3s,First you can break it up.,1.12,722.44,723.56,122,,,,,,,,0,0,0,0,0,0,0
student,12m 3s,12m 10s,"20 times six is 126 times four, I mean eight is 48.",7.28,723.56,730.84,122,,,,,,,,0,0,0,0,0,0,0
student,12m 10s,12m 10s,,0.08,730.84,730.92,122,,,,,,,,0,0,0,0,0,0,0
student,12m 10s,12m 17s,"Then you add those two, which equals one 68 inches cubed.",6.08,730.92,737.0,122,,,,,,,,0,0,0,0,0,0,0
student,12m 17s,12m 18s,,1.32,737.0,738.32,122,,,,,,,,0,0,0,0,0,0,0
student,12m 18s,12m 19s,But that has to do.,1.2,738.32,739.52,122,,,,,,,,0,0,0,0,0,0,0
student,12m 19s,12m 19s,,0.16,739.52,739.68,122,,,,,,,,0,0,0,0,0,0,0
student,12m 19s,12m 20s,Okay.,0.52,739.68,740.2,122,,,,,,,,0,0,0,0,0,0,0
student,12m 20s,12m 20s,B.,0.28,740.2,740.48,122,,,,,,,,0,0,0,0,0,0,0
group,12m 20s,12m 22s,[Untranscribed],2.08,740.48,742.56,123,,,,,,,,0,0,0,0,0,0,0
student,12m 22s,12m 23s,"Well, the length.",1.12,742.56,743.68,124,,,,,,,,0,0,0,0,0,0,0
student,12m 23s,12m 24s,"Oh, this one's so easy.",1.0,743.68,744.68,124,,,,,,,,0,0,0,0,0,0,0
student,12m 24s,12m 25s,It tells you everything.,0.84,744.68,745.52,124,,,,,,,,0,0,0,0,0,0,0
student,12m 25s,12m 26s,,0.96,745.52,746.48,124,,,,,,,,0,0,0,0,0,0,0
student,12m 26s,12m 27s,It's just right there.,0.88,746.48,747.36,124,,,,,,,,0,0,0,0,0,0,0
