speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises
teacher,11m 20s,11m 21s,"Yeah, so you're.",0.96,680.28,681.24,97,,,,,,,
teacher,11m 21s,11m 22s,You're listening to things.,1.12,681.24,682.36,97,,,,,,,
teacher,11m 22s,11m 23s,You're balancing.,0.68,682.36,683.04,97,,,,,,,
teacher,11m 23s,11m 24s,You're navigating and turning.,1.4,683.04,684.44,97,,,,,,,
teacher,11m 24s,11m 25s,,0.64,684.44,685.08,97,,,,,,,
teacher,11m 25s,11m 26s,If you guys think about.,1.52,685.08,686.6,97,,,,,,,
teacher,11m 26s,11m 26s,,0.24,686.6,686.84,97,,,,,,,
teacher,11m 26s,11m 33s,"And you might not have really have paid much attention to this, but how many of you can ride a bike?",6.32,686.84,693.16,97,,,,,,,
teacher,11m 33s,11m 34s,,1.075,693.16,694.235,97,,,,,,,
student,11m 34s,11m 35s,[Untranscribed],1.475,694.235,695.71,98,,,,,,,
teacher,11m 35s,11m 36s,Hands down?,0.56,695.71,696.27,99,,,,,,,
teacher,11m 36s,11m 36s,,0.48,696.27,696.75,99,,,,,,,
teacher,11m 36s,11m 41s,"How many of you have ridden like a four wheeler or atv, some kind of ATV thing?",4.64,696.75,701.39,99,,,,,,,
teacher,11m 41s,11m 41s,,0.4,701.39,701.79,99,,,,,,,
teacher,11m 41s,11m 42s,What?,0.4,701.79,702.19,99,,,,,,,
teacher,11m 42s,11m 42s,Hands down.,0.72,702.19,702.91,99,,,,,,,
teacher,11m 42s,11m 43s,,0.56,702.91,703.47,99,,,,,,,
teacher,11m 43s,11m 44s,What about horses?,1.08,703.47,704.55,99,,,,,,,
teacher,11m 44s,11m 46s,You have ridden a horse before?,1.56,704.55,706.11,99,,,,,,,
teacher,11m 46s,11m 46s,,0.8,706.11,706.91,99,,,,,,,
teacher,11m 46s,11m 47s,"Okay, hands down.",0.88,706.91,707.79,99,,,,,,,
teacher,11m 47s,11m 48s,,0.96,707.79,708.75,99,,,,,,,
teacher,11m 48s,11m 54s,"So think about your times on, like the bike or the ATV or riding a horse.",5.68,708.75,714.43,99,,,,,,,
teacher,11m 54s,11m 54s,,0.56,714.43,714.99,99,,,,,,,
teacher,11m 54s,11m 59s,"And in my personal opinion, those are some of like the.",4.08,714.99,719.07,99,,,,,,,
teacher,11m 59s,12m 4s,I always feel the best when I'm doing those types of activities because I'm having to pay attention to where I'm going.,5.36,719.07,724.43,99,,,,,,,
teacher,12m 4s,12m 5s,,0.96,724.43,725.39,99,,,,,,,
teacher,12m 5s,12m 8s,I'm not worried about other stuff going on in my life.,2.78,725.39,728.17,99,,,,,,,
teacher,12m 8s,12m 8s,,0.4,728.17,728.57,99,,,,,,,
teacher,12m 8s,12m 14s,"So, like, I really enjoyed riding and like riding a dirt bike growing up or on a horse.",6.0,728.57,734.57,99,,,,,,,
teacher,12m 14s,12m 16s,"It's always very like, peaceful and relaxing to me.",2.36,734.57,736.93,99,,,,,,,
teacher,12m 16s,12m 26s,So that's kind of what that's talking about is all the other things you're having to talk or pay attention to when you're on one of those devices or animals.,9.08,736.93,746.01,99,,,,,,,
student,12m 26s,12m 27s,,1.84,746.01,747.85,100,,,,,,,
student,12m 27s,12m 30s,"Luke, you sing A dirt bike's relaxing.",2.24,747.85,750.09,100,,,,,,,
student,12m 30s,12m 30s,,0.64,750.09,750.73,100,,,,,,,
student,12m 30s,12m 35s,"Yes, well, it's my relaxing for everybody else.",4.32,750.73,755.05,100,,,,,,,
student,12m 35s,12m 35s,,0.08,755.05,755.13,100,,,,,,,
teacher,12m 35s,12m 38s,I'll say the way I ride a dirt bike is relaxing because I'm just cruising.,3.64,755.13,758.77,101,,,,,,,
teacher,12m 38s,12m 39s,I'm chilling.,0.59,758.77,759.36,101,,,,,,,
teacher,12m 39s,12m 40s,,0.87,759.36,760.23,101,,,,,,,
student,12m 40s,12m 40s,Not for me.,0.4,760.23,760.63,102,,,,,,,
student,12m 40s,12m 41s,,0.4,760.63,761.03,102,,,,,,,
student,12m 41s,12m 41s,And Link.,0.64,761.03,761.67,102,,,,,,,
student,12m 41s,12m 41s,,0.08,761.67,761.75,102,,,,,,,
student,12m 41s,12m 42s,Putting ourselves.,0.8,761.75,762.55,102,,,,,,,
teacher,12m 42s,12m 46s,,3.6,762.55,766.15,103,,,,,,,
teacher,12m 46s,12m 46s,That's funny.,0.8,766.15,766.95,103,,,,,,,
teacher,12m 46s,12m 47s,,0.4,766.95,767.35,103,,,,,,,
teacher,12m 47s,12m 49s,"All right, moving on.",1.76,767.35,769.11,103,,,,,,,
student,12m 49s,12m 50s,[Untranscribed],1.28,769.11,770.39,104,,,,,,,
teacher,12m 50s,12m 53s,"We are on the paragraph that starts with Reese, who is a child.",3.28,770.39,773.67,105,,,,,,,
student,12m 53s,12m 54s,[Untranscribed],1.28,773.67,774.95,106,,,,,,,
teacher,12m 54s,12m 57s,"He is not a child, but we're pointing.",2.12,774.95,777.07,107,,,,,,,
teacher,12m 57s,12m 59s,"I want everyone to point to Reese, who is your child.",2.76,777.07,779.83,107,,,,,,,
teacher,12m 59s,12m 59s,,0.16,779.83,779.99,107,,,,,,,
teacher,12m 59s,13m 1s,"Paisley, do you want to read.",1.2,779.99,781.19,107,,,,,,,
teacher,13m 1s,13m 1s,,0.32,781.19,781.51,107,,,,,,,
teacher,13m 1s,13m 3s,"Okay, you read that one in the.",2.16,781.51,783.67,107,1,,,,,,
teacher,13m 3s,13m 3s,,0.32,783.67,783.99,107,1,,,,,,
teacher,13m 3s,13m 5s,That next paragraph.,1.12,783.99,785.11,107,1,,,,,,
student,13m 5s,13m 6s,,1.08,785.11,786.19,108,,,,,,,
student,13m 6s,13m 17s,"Reese, who is a child and adolescent neuropsychiatrist, says he Often prescribes exercise to his young patients who though not necessarily cycling.",11.68,786.19,797.87,108,,,,,,,
student,13m 17s,13m 18s,,0.64,797.87,798.51,108,,,,,,,
student,13m 18s,13m 21s,I try to describe what they like to do.,3.48,798.51,801.99,108,,,,,,,
student,13m 21s,13m 30s,"Reese says, of course, while exercise has powerful mental benefits, it's not panacea.",8.12,801.99,810.11,108,,,,,,,
student,13m 30s,13m 30s,,0.48,810.11,810.59,108,,,,,,,
student,13m 30s,13m 31s,For example.,0.635,810.59,811.225,108,,,,,,,
student,13m 31s,13m 41s,"For example, previous research has shown that adolescent girls are at higher risk of mental health problems like depression and anxiety than boys.",10.315,811.225,821.54,108,,,,,,,
student,13m 41s,13m 42s,,0.8,821.54,822.34,108,,,,,,,
student,13m 42s,13m 58s,"The current study found that while middle school girls report an increased well being of participating in the cycling program, that increase may just reach the kind of baby line level for male students.",16.31,822.34,838.65,108,,,,,,,
student,13m 58s,14m 1s,,2.4,838.65,841.05,108,,,,,,,
teacher,14m 1s,14m 2s,"All right, what did.",0.96,841.05,842.01,109,,,,,,,
teacher,14m 2s,14m 3s,,1.04,842.01,843.05,109,,,,,,,
teacher,14m 3s,14m 4s,Maybe you guys can word it.,1.2,843.05,844.25,109,,,,,,,
teacher,14m 4s,14m 5s,Put it in your own words.,0.84,844.25,845.09,109,,,,,,,
teacher,14m 5s,14m 9s,What did we learn about girls versus boys in that one paragraph?,4.36,845.09,849.45,109,1,,,1,,,
student,14m 9s,14m 16s,[Untranscribed],6.56,849.45,856.01,110,,,,,,,
teacher,14m 16s,14m 16s,Okay.,0.52,856.01,856.53,111,,,,,,,
teacher,14m 16s,14m 16s,Yep.,0.44,856.53,856.97,111,,,,,,,
teacher,14m 16s,14m 20s,So girls struggle with mental health stuff a little more than boys do.,3.92,856.97,860.89,111,,,,,,,
student,14m 20s,14m 22s,,1.3,860.89,862.19,112,,,,,,,
student,14m 22s,14m 22s,You.,0.16,862.19,862.35,112,,,,,,,
student,14m 22s,14m 23s,,1.19,862.35,863.54,112,,,,,,,
teacher,14m 23s,14m 23s,Okay.,0.4,863.54,863.94,113,,,,,,,
teacher,14m 23s,14m 25s,And we have one final.,1.36,863.94,865.3,113,,,,,,,
teacher,14m 25s,14m 25s,,0.32,865.3,865.62,113,,,,,,,
teacher,14m 25s,14m 28s,"Oh, ej, you want to read the final paragraph?",2.8,865.62,868.42,113,1,,,,,,
teacher,14m 28s,14m 28s,,0.32,868.42,868.74,113,,,,,,,
teacher,14m 28s,14m 30s,"Okay, we got one final paragraph.",2.12,868.74,870.86,113,,,,,,,
teacher,14m 30s,14m 32s,Everyone listening to EJ read please.,2.12,870.86,872.98,113,,,,,,,
student,14m 32s,14m 35s,,2.48,872.98,875.46,114,,,,,,,
student,14m 35s,14m 39s,And other pillars of healthy living are also important notes.,4.08,875.46,879.54,114,,,,,,,
student,14m 39s,14m 40s,,1.44,879.54,880.98,114,,,,,,,
student,14m 40s,14m 54s,The study found that adults adolescents a maximum of two hours a day for who got less than they recommend 8.5 hours sleep.,13.45,880.98,894.43,114,,,,,,,
student,14m 54s,14m 54s,,0.08,894.43,894.51,114,,,,,,,
student,14m 54s,14m 57s,So less improvement in marijuana being pieces.,3.44,894.51,897.95,114,,,,,,,
student,14m 57s,14m 58s,,0.64,897.95,898.59,114,,,,,,,
teacher,14m 58s,14m 59s,"Okay, cool.",0.92,898.59,899.51,115,,,,,,,
teacher,14m 59s,15m 8s,"So even if you did participate in the study, if you were not watching your screen time, if you were not getting enough sleep, you didn't.",8.88,899.51,908.39,115,,,,,,,
teacher,15m 8s,15m 12s,They saw less improvement and there will be so going back to the sleep situation.,4.52,908.39,912.91,115,,,,,,,
teacher,15m 12s,15m 15s,,2.88,912.91,915.79,115,,,,,,,
teacher,15m 15s,15m 18s,"Okay, one more thing before I pass out.",2.44,915.79,918.23,115,,,,,,,
teacher,15m 18s,15m 25s,"The next thing and the paragraph above the last, we have the word pansia.",7.0,918.23,925.23,115,,,,,,,
teacher,15m 25s,15m 25s,,0.08,925.23,925.31,115,,,,,,,
teacher,15m 25s,15m 26s,Panacea.,1.12,925.31,926.43,115,,,,,,,
student,15m 26s,15m 27s,[Untranscribed],1.12,926.43,927.55,116,,,,,,,
teacher,15m 27s,15m 28s,Panace.,0.64,927.55,928.19,117,,,,,,,
teacher,15m 28s,15m 28s,Panacea.,0.8,928.19,928.99,117,,,,,,,
teacher,15m 28s,15m 29s,,0.639,928.99,929.629,117,,,,,,,
teacher,15m 29s,15m 31s,"Okay, say that one more time.",1.761,929.629,931.39,117,1,,,,,,
teacher,15m 31s,15m 32s,,0.88,931.39,932.27,117,,,,,,,
teacher,15m 32s,15m 32s,Panacea.,0.72,932.27,932.99,117,,,,,,,
teacher,15m 32s,15m 33s,I made that too.,0.8,932.99,933.79,117,,,,,,,
teacher,15m 33s,15m 34s,,0.8,933.79,934.59,117,,,,,,,
teacher,15m 34s,15m 35s,Panacea.,0.8,934.59,935.39,117,,,,,,,
student,15m 35s,15m 36s,[Untranscribed],1.04,935.39,936.43,118,,,,,,,
teacher,15m 36s,15m 38s,Does anyone know what panacea means?,2.0,936.43,938.43,119,1,,,,,,
teacher,15m 38s,15m 38s,,0.32,938.43,938.75,119,,,,,,,
student,15m 38s,15m 39s,Nope.,0.43,938.75,939.18,120,,,,,,,
student,15m 39s,15m 41s,,1.83,939.18,941.01,120,,,,,,,
teacher,15m 41s,15m 48s,"Okay, if we look at that sentence, of course, while exercise has powerful mental health benefits, it's not a panacea.",7.04,941.01,948.05,121,,,,,,,
teacher,15m 48s,15m 48s,,0.48,948.05,948.53,121,,,,,,,
teacher,15m 48s,15m 51s,So maybe it's not like a ultimate preferred cure.,3.36,948.53,951.89,121,,,,,,,
teacher,15m 51s,15m 52s,,0.64,951.89,952.53,121,,,,,,,
teacher,15m 52s,15m 55s,"Yeah, it's not the cure or the.",2.48,952.53,955.01,121,,,,,,,
teacher,15m 55s,15m 55s,,0.16,955.01,955.17,121,,,,,,,
student,15m 55s,15m 58s,"Yeah, the vet.",3.76,955.17,958.93,122,,,,,,,
student,15m 58s,15m 59s,,0.72,958.93,959.65,122,,,,,,,
teacher,15m 59s,16m 0s,Okay.,0.56,959.65,960.21,123,,,,,,,
teacher,16m 0s,16m 0s,,0.64,960.21,960.85,123,,,,,,,
teacher,16m 0s,16m 1s,All right.,0.56,960.85,961.41,123,,,,,,,
teacher,16m 1s,16m 2s,,0.64,961.41,962.05,123,,,,,,,
teacher,16m 2s,16m 2s,Racking.,0.68,962.05,962.73,123,,,,,,,
teacher,16m 2s,16m 3s,You're gonna hand out paper.,1.16,962.73,963.89,123,,,,,,,
teacher,16m 3s,16m 4s,,0.88,963.89,964.77,123,,,,,,,
teacher,16m 4s,16m 5s,Do you say that?,0.88,964.77,965.65,123,,,,,,,
teacher,16m 5s,16m 5s,,0.08,965.65,965.73,123,,,,,,,
student,16m 5s,16m 6s,Good job.,0.88,965.73,966.61,124,,,,,,,
student,16m 6s,16m 7s,,0.4,966.61,967.01,124,,,,,,,
teacher,16m 7s,16m 8s,Do not want to pass out paper.,1.6,967.01,968.61,125,,,,,,,
group,16m 8s,18m 5s,[Untranscribed],116.888,968.61,1085.498,126,,,,,,,
silence,18m 5s,18m 7s,,2.008,1085.498,1087.507,127,,,,,,,
group,18m 7s,18m 10s,[Untranscribed],2.953,1087.507,1090.46,128,,,,,,,
student,18m 10s,18m 11s,That's how it was for me.,1.36,1090.46,1091.82,129,,,,,,,
group,18m 11s,18m 13s,[Untranscribed],2.08,1091.82,1093.9,130,,,,,,,
student,18m 13s,18m 14s,All girls.,0.88,1093.9,1094.78,131,,,,,,,
student,18m 14s,18m 15s,All girls.,0.8,1094.78,1095.58,131,,,,,,,
student,18m 15s,18m 17s,,1.44,1095.58,1097.02,131,,,,,,,
teacher,18m 17s,18m 19s,I'm very concerned about middle school students.,2.96,1097.02,1099.98,132,,,,,,,
group,18m 19s,18m 25s,[Untranscribed],5.02,1099.98,1105,133,,,,,,,
student,18m 25s,18m 30s,[Untranscribed],5.51,1105,1110.51,134,,,,,,,
teacher,18m 30s,18m 33s,,3.07,1110.51,1113.58,135,,,,,,,
teacher,18m 33s,18m 33s,Please.,0.4,1113.58,1113.98,135,,,,,,,
student,18m 33s,18m 36s,[Untranscribed],2.17,1113.98,1116.15,136,,,,,,,
teacher,18m 36s,18m 38s,You should now have two papers in front of you.,2.2,1116.15,1118.35,137,,,,,,,
teacher,18m 38s,18m 47s,You have our bike writing article and then we have a new paper in front that has a lot of boxes on it.,9.16,1118.35,1127.51,137,,,,,,,
student,18m 47s,18m 51s,[Untranscribed],4.24,1127.51,1131.75,138,,,,,,,
teacher,18m 51s,18m 52s,Nothing crazy.,0.72,1131.75,1132.47,139,,,,,,,
teacher,18m 52s,18m 52s,,0.24,1132.47,1132.71,139,,,,,,,
teacher,18m 52s,18m 58s,I'm here to tell you the instructions for that first box and we'll do the first one kind of together.,5.68,1132.71,1138.39,139,,,,,,,
teacher,18m 58s,18m 58s,,0.16,1138.39,1138.55,139,,,,,,,
teacher,18m 58s,19m 1s,So we read the article.,2.56,1138.55,1141.11,139,,,,,,,
teacher,19m 1s,19m 4s,We're going to answer the following questions while reading and completing this worksheet.,3.76,1141.11,1144.87,139,,,,,,,
teacher,19m 4s,19m 10s,You're gonna high highlight evidence on your article and you're going to answer the question in the box.,5.98,1144.87,1150.85,139,,,,,,,
teacher,19m 10s,19m 11s,,0.64,1150.85,1151.49,139,,,,,,,
teacher,19m 11s,19m 16s,So box number one says highlight text evidence that states the main idea of the article.,4.8,1151.49,1156.29,139,,,,,,,
teacher,19m 16s,19m 16s,,0.48,1156.29,1156.77,139,,,,,,,
teacher,19m 16s,19m 18s,Write it in your own words.,1.48,1156.77,1158.25,139,,,,,,,
teacher,19m 18s,19m 21s,Below you have that sentence highlighted already.,3.4,1158.25,1161.65,139,,,,,,,
student,19m 21s,19m 23s,[Untranscribed],1.76,1161.65,1163.41,140,,,,,,,
teacher,19m 23s,19m 23s,Okay.,0.56,1163.41,1163.97,141,,,,,,,
teacher,19m 23s,19m 24s,,0.08,1163.97,1164.05,141,,,,,,,
teacher,19m 24s,19m 26s,That would be the very first sentence you highlighted.,2.08,1164.05,1166.13,141,,,,,,,
teacher,19m 26s,19m 26s,,0.149,1166.13,1166.279,141,,,,,,,
silence,19m 26s,19m 28s,,2.059,1166.279,1168.338,142,,,,,,,
student,19m 28s,19m 30s,[Untranscribed],1.952,1168.338,1170.29,143,,,,,,,
teacher,19m 30s,19m 35s,"You're writing the main idea, the main point of this article in your own words in the box.",5.2,1170.29,1175.49,144,,,,,,,
teacher,19m 35s,19m 37s,,1.58,1175.49,1177.07,144,,,,,,,
teacher,19m 37s,19m 44s,"So not copying word for word, but rewriting in your own words in that first box.",7.2,1177.07,1184.27,144,,,,,,,
teacher,19m 44s,19m 44s,,0.24,1184.27,1184.51,144,,,,,,,
student,19m 44s,19m 45s,"Wait, rewriting what?",1.28,1184.51,1185.79,145,,,,,,,
student,19m 45s,19m 47s,,1.52,1185.79,1187.31,145,,,,,,,
teacher,19m 47s,19m 50s,Just writing the meaning if you had to put it in your own words.,3.2,1187.31,1190.51,146,,,,,,,
student,19m 50s,19m 54s,[Untranscribed],4.237,1190.51,1194.747,147,,,,,,,
silence,19m 54s,19m 57s,,2.801,1194.747,1197.548,148,,,,,,,
student,19m 57s,20m 16s,[Untranscribed],19.072,1197.548,1216.62,149,,,,,,,
teacher,20m 16s,20m 21s,"Okay, so number one, I see you guys writing in your own words the main idea.",4.96,1216.62,1221.58,150,,,,,,,
teacher,20m 21s,20m 21s,,0.16,1221.58,1221.74,150,,,,,,,
teacher,20m 21s,20m 27s,"After you get done with number one, you guys can keep going on to number two and so forth.",5.76,1221.74,1227.5,150,,,,,,,
teacher,20m 27s,20m 28s,,0.64,1227.5,1228.14,150,,,,,,,
teacher,20m 28s,20m 33s,So you're going to go back and highlight whatever evidence and then add a quote below.,5.22,1228.14,1233.36,150,,,,,,,
teacher,20m 33s,20m 37s,So that means you add word for word what it said in the article.,4.2,1233.36,1237.56,150,,,,,,,
teacher,20m 37s,20m 37s,,0.4,1237.56,1237.96,150,,,,,,,
teacher,20m 37s,20m 38s,Okay.,0.44,1237.96,1238.4,150,,,,,,,
teacher,20m 38s,20m 39s,Or a phrase.,0.6,1238.4,1239.0,150,,,,,,,
teacher,20m 39s,20m 40s,It could be a phrase.,1.04,1239.0,1240.04,150,,,,,,,
teacher,20m 40s,20m 40s,,0.067,1240.04,1240.107,150,,,,,,,
silence,20m 40s,20m 43s,,3.392,1240.107,1243.499,151,,,,,,,
student,20m 43s,20m 55s,[Untranscribed],11.998,1243.499,1255.497,152,,,,,,,
silence,20m 55s,20m 57s,,2.346,1255.497,1257.843,153,,,,,,,
student,20m 57s,21m 4s,[Untranscribed],6.567,1257.843,1264.41,154,,,,,,,
teacher,21m 4s,21m 5s,This is front and back.,1.24,1264.41,1265.65,155,,,,,,,
teacher,21m 5s,21m 8s,You're working on this where you are.,3.0,1265.65,1268.65,155,,,,,,,
student,21m 8s,21m 10s,,1.52,1268.65,1270.17,156,,,,,,,
student,21m 10s,21m 10s,Okay.,0.64,1270.17,1270.81,156,,,,,,,
teacher,21m 10s,21m 17s,"So you're highlighting different things and adding the quote or maybe a sentence, a phrase in the box.",6.56,1270.81,1277.37,157,,,,,,,
silence,21m 17s,21m 21s,,4.132,1277.37,1281.502,158,,,,,,,
student,21m 21s,21m 22s,[Untranscribed],1.388,1281.502,1282.89,159,,,,,,,
teacher,21m 22s,21m 25s,And I can be around to help you find certain things.,2.88,1282.89,1285.77,160,,,,,,,
student,21m 25s,22m 0s,,34.36,1285.77,1320.13,161,,,,,,,
student,22m 0s,22m 0s,What?,0.24,1320.13,1320.37,161,,,,,,,
student,22m 0s,22m 2s,,1.648,1320.37,1322.018,161,,,,,,,
silence,22m 2s,22m 5s,,3.493,1322.018,1325.512,162,,,,,,,
student,22m 5s,22m 11s,[Untranscribed],5.991,1325.512,1331.502,163,,,,,,,
silence,22m 11s,22m 15s,,4.101,1331.502,1335.603,164,,,,,,,
student,22m 15s,22m 25s,,10.137,1335.603,1345.74,165,,,,,,,
student,22m 25s,22m 35s,It's.,10.0,1345.74,1355.74,165,,,,,,,
student,22m 35s,22m 45s,,9.765,1355.74,1365.505,165,,,,,,,
silence,22m 45s,22m 47s,,2.143,1365.505,1367.648,166,,,,,,,
student,22m 47s,23m 13s,,25.862,1367.648,1393.51,167,,,,,,,
student,23m 13s,23m 14s,I didn't do that.,0.8,1393.51,1394.31,167,,,,,,,
student,23m 14s,23m 20s,,5.69,1394.31,1400,167,,,,,,,
group,23m 20s,23m 41s,,21.36,1400,1421.36,168,,,,,,,
group,23m 41s,23m 42s,Rice on pieces.,0.82,1421.36,1422.18,168,,,,,,,
group,23m 42s,23m 55s,,12.82,1422.18,1435,168,,,,,,,
student,23m 55s,24m 16s,[Untranscribed],21.495,1435,1456.495,169,,,,,,,
silence,24m 16s,24m 20s,,3.505,1456.495,1460,170,,,,,,,
student,24m 20s,24m 30s,[Untranscribed],10,1460,1470,171,,,,,,,
group,24m 30s,24m 40s,[Untranscribed],10.508,1470,1480.508,172,,,,,,,
silence,24m 40s,24m 42s,,1.991,1480.508,1482.5,173,,,,,,,
group,24m 42s,24m 50s,[Untranscribed],7.999,1482.5,1490.498,174,,,,,,,
student,24m 50s,25m 0s,,9.512,1490.498,1500.01,175,,,,,,,
student,25m 0s,25m 2s,"Okay, who should be working on number two?",2.32,1500.01,1502.33,175,,,,,,,
student,25m 2s,25m 3s,,1.12,1502.33,1503.45,175,,,,,,,
student,25m 3s,25m 4s,Can I have problem number three?,1.52,1503.45,1504.97,175,,,,,,,
student,25m 4s,25m 10s,,5.12,1504.97,1510.09,175,,,,,,,
student,25m 10s,25m 10s,I did that.,0.8,1510.09,1510.89,175,,,,,,,
student,25m 10s,25m 12s,,1.36,1510.89,1512.25,175,,,,,,,
teacher,25m 12s,25m 13s,So you're right.,0.96,1512.25,1513.21,176,,,,,,,
teacher,25m 13s,25m 13s,It says,0.48,1513.21,1513.69,176,,,,,,,
teacher,25m 13s,25m 15s,,1.31,1513.69,1515,176,,,,,,,
student,25m 15s,25m 17s,[Untranscribed],2.397,1515,1517.397,177,,,,,,,
silence,25m 17s,25m 20s,,3.105,1517.397,1520.502,178,,,,,,,
student,25m 20s,25m 26s,[Untranscribed],6.228,1520.502,1526.73,179,,,,,,,
teacher,25m 26s,25m 28s,[Untranscribed],2.0,1526.73,1528.73,180,,,,,,,
group,25m 28s,25m 45s,[Untranscribed],16.27,1528.73,1545,181,,,,,,,
student,25m 45s,26m 4s,[Untranscribed],19.208,1545,1564.208,182,,,,,,,
silence,26m 4s,26m 6s,,1.941,1564.208,1566.149,183,,,,,,,
student,26m 6s,26m 6s,,0.071,1566.149,1566.22,184,,,,,,,
student,26m 6s,26m 8s,"okay, now I gotta do my period.",2.16,1566.22,1568.38,184,,,,,,,
student,26m 8s,26m 13s,,5.008,1568.38,1573.388,184,,,,,,,
silence,26m 13s,26m 17s,,4.118,1573.388,1577.506,185,,,,,,,
student,26m 17s,26m 26s,,9.004,1577.506,1586.51,186,,,,,,,
student,26m 26s,26m 26s,"See,",0.16,1586.51,1586.67,186,,,,,,,
student,26m 26s,26m 30s,,3.83,1586.67,1590.5,186,,,,,,,
silence,26m 30s,26m 37s,,7.138,1590.5,1597.638,187,,,,,,,
student,26m 37s,26m 40s,[Untranscribed],2.869,1597.638,1600.507,188,,,,,,,
silence,26m 40s,26m 42s,,1.991,1600.507,1602.498,189,,,,,,,
student,26m 42s,26m 54s,[Untranscribed],11.728,1602.498,1614.226,190,,,,,,,
silence,26m 54s,26m 56s,,2.278,1614.226,1616.504,191,,,,,,,
student,26m 56s,27m 17s,[Untranscribed],20.993,1616.504,1637.497,192,,,,,,,
silence,27m 17s,27m 19s,,2.008,1637.497,1639.505,193,,,,,,,
student,27m 19s,27m 21s,,2.165,1639.505,1641.67,194,,,,,,,
student,27m 21s,27m 22s,I can't do that.,0.88,1641.67,1642.55,194,,,,,,,
student,27m 22s,27m 26s,,3.76,1642.55,1646.31,194,,,,,,,
student,27m 26s,27m 27s,"Oh, there's a back side.",1.28,1646.31,1647.59,194,,,,,,,
student,27m 27s,27m 28s,,0.72,1647.59,1648.31,194,,,,,,,
student,27m 28s,27m 28s,Yes.,0.56,1648.31,1648.87,194,,,,,,,
student,27m 28s,27m 29s,,0.24,1648.87,1649.11,194,,,,,,,
student,27m 29s,27m 29s,"Yeah, there is.",0.76,1649.11,1649.87,194,,,,,,,
student,27m 29s,27m 31s,"Yeah, that's my one.",1.24,1649.87,1651.11,194,,,,,,,
student,27m 31s,27m 31s,"That hurts,",0.64,1651.11,1651.75,194,,,,,,,
student,27m 31s,27m 37s,,5.727,1651.75,1657.477,194,,,,,,,
silence,27m 37s,27m 39s,,2.025,1657.477,1659.502,195,,,,,,,
student,27m 39s,27m 43s,,4.338,1659.502,1663.84,196,,,,,,,
student,27m 43s,27m 44s,Sam.,0.4,1663.84,1664.24,196,,,,,,,
student,27m 44s,27m 55s,,10.76,1664.24,1675,196,,,,,,,
group,27m 55s,28m 5s,[Untranscribed],10,1675,1685,197,,,,,,,
student,28m 5s,28m 20s,[Untranscribed],15.508,1685,1700.508,198,,,,,,,
silence,28m 20s,28m 22s,,1.991,1700.508,1702.499,199,,,,,,,
student,28m 22s,28m 27s,[Untranscribed],5.012,1702.499,1707.511,200,,,,,,,
silence,28m 27s,28m 29s,,1.991,1707.511,1709.502,201,,,,,,,
student,28m 29s,28m 33s,[Untranscribed],3.645,1709.502,1713.147,202,,,,,,,
silence,28m 33s,28m 35s,,2.7,1713.147,1715.847,203,,,,,,,
student,28m 35s,28m 36s,,0.333,1715.847,1716.18,204,,,,,,,
student,28m 36s,28m 37s,It says write the details below.,1.32,1716.18,1717.5,204,,,,,,,
student,28m 37s,28m 38s,So you're not just doing errors.,1.36,1717.5,1718.86,204,,,,,,,
student,28m 38s,28m 41s,"You're adding a few, like, written details in there.",2.44,1718.86,1721.3,204,,,,,,,
student,28m 41s,28m 45s,,4.2,1721.3,1725.5,204,,,,,,,
silence,28m 45s,28m 47s,,1.89,1725.5,1727.39,205,,,,,,,
student,28m 47s,28m 50s,[Untranscribed],3.223,1727.39,1730.613,206,,,,,,,
silence,28m 50s,28m 52s,,1.807,1730.613,1732.42,207,,,,,,,
student,28m 52s,28m 54s,Difference between male and female students.,2.0,1732.42,1734.42,208,,,,,,,
student,28m 54s,28m 56s,,2.4,1734.42,1736.82,208,,,,,,,
student,28m 56s,28m 58s,They're more prone to depression.,1.92,1736.82,1738.74,208,,,,,,,
student,28m 58s,29m 5s,,6.26,1738.74,1745,208,,,,,,,
group,29m 5s,29m 10s,[Untranscribed],5.16,1745,1750.16,209,,,,,,,
student,29m 10s,29m 11s,Do I have to write all that?,1.12,1750.16,1751.28,210,,,,,,,
student,29m 11s,29m 13s,,1.84,1751.28,1753.12,210,,,,,,,
student,29m 13s,29m 14s,They're stressing,0.96,1753.12,1754.08,210,,,,,,,
group,29m 14s,29m 25s,[Untranscribed],10.92,1754.08,1765,211,,,,,,,
student,29m 25s,29m 38s,,13.78,1765,1778.78,212,,,,,,,
student,29m 38s,29m 48s,sacrifice.,10.0,1778.78,1788.78,212,,,,,,,
student,29m 48s,30m 0s,,11.543,1788.78,1800.323,212,,,,,,,
group,30m 0s,30m 9s,[Untranscribed],9.407,1800.323,1809.73,213,,,,,,,
teacher,30m 9s,30m 10s,I would have.,0.64,1809.73,1810.37,214,,,,,,,
group,30m 10s,30m 15s,[Untranscribed],4.63,1810.37,1815,215,,,,,,,
student,30m 15s,30m 23s,[Untranscribed],8.527,1815,1823.527,216,,,,,,,
silence,30m 23s,30m 26s,,2.603,1823.527,1826.13,217,,,,,,,
