speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises
teacher,10m 33s,10m 39s,So these words are usually kind of big because they try and say a lot with these.,6.4,633.51,639.91,150,,,,,,,
teacher,10m 39s,10m 40s,,0.257,639.91,640.167,150,,,,,,,
silence,10m 40s,10m 45s,,5.253,640.167,645.42,151,,,,,,,
teacher,10m 45s,10m 46s,Endosymbosis.,1.2,645.42,646.62,152,,,,,,,
teacher,10m 46s,10m 46s,,0.128,646.62,646.748,152,,,,,,,
silence,10m 46s,10m 48s,,1.755,646.748,648.503,153,,,,,,,
student,10m 48s,10m 49s,,0.517,648.503,649.02,154,,,,,,,
student,10m 49s,10m 49s,Endoderm.,0.96,649.02,649.98,154,,,,,,,
student,10m 49s,10m 50s,,0.64,649.98,650.62,154,,,,,,,
teacher,10m 50s,10m 54s,"No, endosymbiosis.",3.92,650.62,654.54,155,,,,,,,
teacher,10m 54s,10m 54s,,0.072,654.54,654.612,155,,,,,,,
silence,10m 54s,10m 56s,,1.768,654.612,656.38,156,,,,,,,
teacher,10m 56s,10m 57s,This is.,0.64,656.38,657.02,157,,,,,,,
teacher,10m 57s,10m 57s,,0.16,657.02,657.18,157,,,,,,,
teacher,10m 57s,10m 59s,This is your gut.,2.16,657.18,659.34,157,,,,,,,
teacher,10m 59s,10m 59s,,0.08,659.34,659.42,157,,,,,,,
teacher,10m 59s,11m 0s,Environments.,0.96,659.42,660.38,157,,,,,,,
student,11m 0s,11m 2s,[Untranscribed],1.84,660.38,662.22,158,,,,,,,
teacher,11m 2s,11m 10s,Because every animal that's multicellular generally has to have something else to digest the food.,8.41,662.22,670.63,159,,,,,,,
teacher,11m 10s,11m 10s,,0.24,670.63,670.87,159,,,,,,,
teacher,11m 10s,11m 18s,"And so we have bacteria that digest the food for us, break it down for us.",7.2,670.87,678.07,159,,,,,,,
teacher,11m 18s,11m 19s,,0.96,678.07,679.03,159,,,,,,,
teacher,11m 19s,11m 25s,Termites have bacteria that will break down the wood they eat.,6.16,679.03,685.19,159,,,,,,,
teacher,11m 25s,11m 26s,,1.76,685.19,686.95,159,,,,,,,
teacher,11m 26s,11m 27s,So all.,0.72,686.95,687.67,159,,,,,,,
teacher,11m 27s,11m 28s,,0.8,687.67,688.47,159,,,,,,,
teacher,11m 28s,11m 33s,Everything needs an endosymbiosis in order to eat food?,5.08,688.47,693.55,159,1,,,,,,
teacher,11m 33s,11m 33s,,0.229,693.55,693.779,159,,,,,,,
silence,11m 33s,11m 37s,,3.851,693.779,697.63,160,,,,,,,
teacher,11m 37s,11m 38s,Yes.,0.48,697.63,698.11,161,,,,,,,
student,11m 38s,11m 39s,[Untranscribed],1.28,698.11,699.39,162,,,,,,,
teacher,11m 39s,11m 39s,I don't.,0.52,699.39,699.91,163,,,,,,,
teacher,11m 39s,11m 41s,I have to look and see what it says.,1.48,699.91,701.39,163,,,,,,,
teacher,11m 41s,11m 41s,,0.08,701.39,701.47,163,,,,,,,
teacher,11m 41s,11m 42s,Endo.,0.72,701.47,702.19,163,,,,,,,
student,11m 42s,11m 43s,[Untranscribed],1.123,702.19,703.313,164,,,,,,,
teacher,11m 43s,11m 45s,[Untranscribed],1.997,703.313,705.31,165,,,,,,,
student,11m 45s,11m 46s,[Untranscribed],1.193,705.31,706.503,166,,,,,,,
teacher,11m 46s,11m 49s,[Untranscribed],3.004,706.503,709.507,167,,,,,,,
silence,11m 49s,11m 54s,,5.163,709.507,714.67,168,,,,,,,
silence,11m 54s,11m 55s,You know what?,0.56,714.67,715.23,168,,,,,,,
teacher,11m 55s,11m 56s,I think that might even be.,1.28,715.23,716.51,169,,,,,,,
teacher,11m 56s,11m 57s,That might even be a word.,1.44,716.51,717.95,169,,,,,,,
student,11m 57s,12m 1s,[Untranscribed],3.21,717.95,721.16,170,,,,,,,
teacher,12m 1s,12m 1s,Okay.,0.48,721.16,721.64,171,,,,,,,
student,12m 1s,12m 3s,[Untranscribed],1.84,721.64,723.48,172,,,,,,,
teacher,12m 3s,12m 4s,Yeah.,0.56,723.48,724.04,173,,,,,,,
silence,12m 4s,12m 5s,,1.751,724.04,725.791,174,,,,,,,
student,12m 5s,12m 7s,[Untranscribed],1.369,725.791,727.16,175,,,,,,,
teacher,12m 7s,12m 8s,Who has an endoskeleton?,1.68,727.16,728.84,176,,,,,,,
silence,12m 8s,12m 10s,,1.76,728.84,730.6,177,,,,,,,
teacher,12m 10s,12m 12s,Raise your hand if you have an endoskeleton.,2.0,730.6,732.6,178,,,,,,,
student,12m 12s,12m 13s,[Untranscribed],1.28,732.6,733.88,179,,,,,,,
teacher,12m 13s,12m 15s,All you guys have exoskeletons?,2.0,733.88,735.88,180,,,,,,,
teacher,12m 15s,12m 16s,,0.32,735.88,736.2,180,,,,,,,
teacher,12m 16s,12m 16s,No.,0.4,736.2,736.6,180,,,,,,,
teacher,12m 16s,12m 17s,,0.4,736.6,737.0,180,,,,,,,
teacher,12m 17s,12m 18s,So then you should raise your hand.,1.68,737.0,738.68,180,,,,,,,
teacher,12m 18s,12m 21s,Did you have an endoskeleton Endo.,3.12,738.68,741.8,180,1,,,,,,
teacher,12m 21s,12m 21s,,0.08,741.8,741.88,180,1,,,,,,
teacher,12m 21s,12m 23s,Inside your body?,1.2,741.88,743.08,180,1,,,,,,
teacher,12m 23s,12m 23s,,0.64,743.08,743.72,180,,,,,,,
teacher,12m 23s,12m 25s,Endoskeleton.,1.36,743.72,745.08,180,,,,,,,
group,12m 25s,12m 29s,[Untranscribed],4.67,745.08,749.75,181,,,,,,,
teacher,12m 29s,12m 30s,"Oh, I could ask.",0.88,749.75,750.63,182,,,,,,,
teacher,12m 30s,12m 30s,,0.16,750.63,750.79,182,,,,,,,
teacher,12m 30s,12m 31s,Okay.,0.4,750.79,751.19,182,,,,,,,
teacher,12m 31s,12m 32s,Who has an exoskeleton?,1.36,751.19,752.55,182,,,,,,,
teacher,12m 32s,12m 32s,,0.16,752.55,752.71,182,,,,,,,
student,12m 32s,12m 33s,Raise your hand.,0.72,752.71,753.43,183,,,,,,,
student,12m 33s,12m 34s,,1.12,753.43,754.55,183,,,,,,,
teacher,12m 34s,12m 35s,Do not.,0.72,754.55,755.27,184,,,,,,,
student,12m 35s,12m 37s,[Untranscribed],2.415,755.27,757.685,185,,,,,,,
silence,12m 37s,12m 39s,,1.825,757.685,759.51,186,,,,,,,
teacher,12m 39s,12m 40s,Are your teeth bones?,1.2,759.51,760.71,187,1,,,,,,
teacher,12m 40s,12m 42s,"Yeah, but they're still endo.",1.36,760.71,762.07,187,,,,,,,
teacher,12m 42s,12m 42s,,0.8,762.07,762.87,187,,,,,,,
teacher,12m 42s,12m 43s,They're inside your mouth.,1.12,762.87,763.99,187,,,,,,,
teacher,12m 43s,12m 44s,Right.,0.32,763.99,764.31,187,,,,,,,
teacher,12m 44s,12m 45s,,0.96,764.31,765.27,187,,,,,,,
teacher,12m 45s,12m 50s,The only time you have an exoskeleton is when you break a bone and it sticks out your arm sticks out your skin.,5.52,765.27,770.79,187,,,,,,,
student,12m 50s,12m 52s,[Untranscribed],2.17,770.79,772.96,188,,,,,,,
teacher,12m 52s,12m 55s,"At that point, you gotta come down, practice.",2.16,772.96,775.12,189,,,,,,,
teacher,12m 55s,12m 55s,,0.4,775.12,775.52,189,,,,,,,
student,12m 55s,12m 55s,What?,0.4,775.52,775.92,190,,,,,,,
student,12m 55s,12m 57s,,1.576,775.92,777.496,190,,,,,,,
silence,12m 57s,12m 59s,,1.784,777.496,779.28,191,,,,,,,
teacher,12m 59s,13m 3s,I've never broken about as far as I know.,4.0,779.28,783.28,192,,,,,,,
student,13m 3s,13m 5s,[Untranscribed],2.08,783.28,785.36,193,,,,,,,
teacher,13m 5s,13m 8s,Probably because I had an aversion to doing dumb stuff.,2.96,785.36,788.32,194,,,,,,,
student,13m 8s,13m 11s,[Untranscribed],3.12,788.32,791.44,195,,,,,,,
teacher,13m 11s,13m 13s,K and Trommo.,2.24,791.44,793.68,196,,,,,,,
teacher,13m 13s,13m 14s,Anyone know who that is?,1.2,793.68,794.88,196,1,,,,,,
student,13m 14s,13m 15s,[Untranscribed],1.04,794.88,795.92,197,,,,,,,
teacher,13m 15s,13m 18s,Someone mentioned it just a few minutes ago.,2.16,795.92,798.08,198,,,,,,,
teacher,13m 18s,13m 18s,,0.8,798.08,798.88,198,,,,,,,
teacher,13m 18s,13m 21s,It's related to the exoskeletons.,2.24,798.88,801.12,198,,,,,,,
teacher,13m 21s,13m 21s,,0.389,801.12,801.509,198,,,,,,,
silence,13m 21s,13m 24s,,2.491,801.509,804.0,199,,,,,,,
teacher,13m 24s,13m 24s,William.,0.56,804.0,804.56,200,1,,,,,,
teacher,13m 24s,13m 24s,,0.32,804.56,804.88,200,1,,,,,,
teacher,13m 24s,13m 25s,What?,0.32,804.88,805.2,200,1,,,,,,
teacher,13m 25s,13m 26s,Had an exoskeleton again?,1.44,805.2,806.64,200,,,,,,,
student,13m 26s,13m 27s,[Untranscribed],1.12,806.64,807.76,201,,,,,,,
teacher,13m 27s,13m 32s,"Yeah, yeah, but what else has an exoskeleton?",4.32,807.76,812.08,202,1,,,,,,
student,13m 32s,13m 33s,[Untranscribed],1.2,812.08,813.28,203,,,,,,,
teacher,13m 33s,13m 34s,Do you know?,0.72,813.28,814.0,204,1,,,,,,
teacher,13m 34s,13m 34s,,0.96,814.0,814.96,204,,,,,,,
teacher,13m 34s,13m 35s,You don't know.,0.8,814.96,815.76,204,,,,,,,
student,13m 35s,13m 38s,[Untranscribed],2.4,815.76,818.16,205,,,,,,,
teacher,13m 38s,13m 39s,Insects.,0.88,818.16,819.04,206,,,,,,,
teacher,13m 39s,13m 39s,,0.56,819.04,819.6,206,,,,,,,
teacher,13m 39s,13m 42s,So entomo means insects.,2.8,819.6,822.4,206,,,,,,,
teacher,13m 42s,13m 42s,,0.102,822.4,822.502,206,,,,,,,
silence,13m 42s,13m 49s,,6.868,822.502,829.37,207,,,,,,,
teacher,13m 49s,13m 51s,Entomology is the study of insects.,2.32,829.37,831.69,208,,,,,,,
student,13m 51s,13m 56s,[Untranscribed],5.02,831.69,836.71,209,,,,,,,
silence,13m 56s,13m 58s,,2.26,836.71,838.97,210,,,,,,,
teacher,13m 58s,14m 3s,Entomologist is the person that studies,4.48,838.97,843.45,211,,,,,,,
student,14m 3s,14m 6s,[Untranscribed],3.048,843.45,846.498,212,,,,,,,
silence,14m 6s,14m 8s,,1.752,846.498,848.25,213,,,,,,,
teacher,14m 8s,14m 9s,whatever set of utext.,1.44,848.25,849.69,214,,,,,,,
student,14m 9s,14m 11s,[Untranscribed],2.005,849.69,851.695,215,,,,,,,
silence,14m 11s,14m 15s,,3.307,851.695,855.003,216,,,,,,,
student,14m 15s,14m 15s,,0.047,855.003,855.05,217,,,,,,,
student,14m 15s,14m 15s,I don't know.,0.56,855.05,855.61,217,,,,,,,
student,14m 15s,14m 16s,,0.56,855.61,856.17,217,,,,,,,
teacher,14m 16s,14m 17s,We might be filled out later.,1.52,856.17,857.69,218,,,,,,,
student,14m 17s,14m 22s,[Untranscribed],4.88,857.69,862.57,219,,,,,,,
teacher,14m 22s,14m 25s,We'll do reality there and even insect conversations.,2.56,862.57,865.13,220,,,,,,,
teacher,14m 25s,14m 26s,,0.88,865.13,866.01,220,,,,,,,
teacher,14m 26s,14m 26s,Yep.,0.56,866.01,866.57,220,,,,,,,
student,14m 26s,14m 28s,[Untranscribed],1.44,866.57,868.01,221,,,,,,,
teacher,14m 28s,14m 29s,They're related to crabs.,1.44,868.01,869.45,222,,,,,,,
teacher,14m 29s,14m 30s,,0.96,869.45,870.41,222,,,,,,,
teacher,14m 30s,14m 30s,Yep.,0.56,870.41,870.97,222,,,,,,,
student,14m 30s,14m 32s,,1.12,870.97,872.09,223,,,,,,,
student,14m 32s,14m 32s,They're not.,0.64,872.09,872.73,223,,,,,,,
student,14m 32s,14m 33s,,0.48,872.73,873.21,223,,,,,,,
teacher,14m 33s,14m 33s,They're like.,0.64,873.21,873.85,224,,,,,,,
teacher,14m 33s,14m 35s,,2.0,873.85,875.85,224,,,,,,,
student,14m 35s,14m 38s,[Untranscribed],2.66,875.85,878.51,225,,,,,,,
silence,14m 38s,14m 40s,,1.856,878.51,880.366,226,,,,,,,
student,14m 40s,14m 40s,,0.144,880.366,880.51,227,,,,,,,
student,14m 40s,14m 40s,Yes.,0.4,880.51,880.91,227,,,,,,,
student,14m 40s,14m 43s,,2.48,880.91,883.39,227,,,,,,,
teacher,14m 43s,14m 43s,Nope.,0.56,883.39,883.95,228,,,,,,,
teacher,14m 43s,14m 44s,,0.72,883.95,884.67,228,,,,,,,
teacher,14m 44s,14m 45s,They're related.,0.72,884.67,885.39,228,,,,,,,
teacher,14m 45s,14m 45s,,0.32,885.39,885.71,228,,,,,,,
teacher,14m 45s,14m 46s,They're related.,0.64,885.71,886.35,228,,,,,,,
teacher,14m 46s,14m 46s,,0.08,886.35,886.43,228,,,,,,,
teacher,14m 46s,14m 49s,I think they're in the same class.,2.72,886.43,889.15,228,,,,,,,
teacher,14m 49s,14m 50s,,1.44,889.15,890.59,228,,,,,,,
teacher,14m 50s,14m 51s,But they're not.,0.96,890.59,891.55,228,,,,,,,
teacher,14m 51s,14m 51s,,0.24,891.55,891.79,228,,,,,,,
teacher,14m 51s,14m 53s,They're set separate.,1.68,891.79,893.47,228,,,,,,,
teacher,14m 53s,14m 53s,,0.042,893.47,893.512,228,,,,,,,
student,14m 53s,14m 54s,[Untranscribed],1.078,893.512,894.59,229,,,,,,,
teacher,14m 54s,14m 55s,You can.,0.56,894.59,895.15,230,,,,,,,
teacher,14m 55s,14m 55s,,0.08,895.15,895.23,230,,,,,,,
teacher,14m 55s,14m 56s,If you go to the.,1.36,895.23,896.59,230,,,,,,,
teacher,14m 56s,14m 57s,,1.28,896.59,897.87,230,,,,,,,
teacher,14m 57s,15m 0s,"To the aquarium, they have isopositor like this.",2.8,897.87,900.67,230,,,,,,,
student,15m 0s,15m 2s,,1.61,900.67,902.28,231,,,,,,,
student,15m 2s,15m 2s,Yeah.,0.2,902.28,902.48,231,,,,,,,
student,15m 2s,15m 3s,They're huge.,0.68,902.48,903.16,231,,,,,,,
student,15m 3s,15m 4s,,1.28,903.16,904.44,231,,,,,,,
teacher,15m 4s,15m 5s,"Yeah, but they're.",1.16,904.44,905.6,232,,,,,,,
teacher,15m 5s,15m 7s,But you know why they're so big?,1.96,905.6,907.56,232,1,,1,1,,,
student,15m 7s,15m 8s,[Untranscribed],1.12,907.56,908.68,233,,,,,,,
teacher,15m 8s,15m 9s,What do you think?,0.8,908.68,909.48,234,1,,,1,,,
student,15m 9s,15m 13s,[Untranscribed],3.76,909.48,913.24,235,,,,,,,
teacher,15m 13s,15m 14s,"Well, you have to look at it this way.",1.68,913.24,914.92,236,,,,,,,
teacher,15m 14s,15m 16s,,1.68,914.92,916.6,236,,,,,,,
teacher,15m 16s,15m 19s,The weight of the exoskeleton keeps them small.,2.56,916.6,919.16,236,,,,,,,
teacher,15m 19s,15m 20s,,0.88,919.16,920.04,236,,,,,,,
teacher,15m 20s,15m 23s,"So the bigger ones, they live what, in water?",3.92,920.04,923.96,236,1,,,,,,
teacher,15m 23s,15m 24s,Right.,0.4,923.96,924.36,236,,,,,,,
teacher,15m 24s,15m 27s,So what supports their weight?,2.88,924.36,927.24,236,1,,1,,,,
student,15m 27s,15m 29s,[Untranscribed],2.266,927.24,929.506,237,,,,,,,
silence,15m 29s,15m 32s,,3.134,929.506,932.64,238,,,,,,,
teacher,15m 32s,15m 33s,"Yeah, I hear pretty good.",1.04,932.64,933.68,239,,,,,,,
teacher,15m 33s,15m 33s,,0.08,933.68,933.76,239,,,,,,,
teacher,15m 33s,15m 38s,"That's why you can get giant crabs, plant crabs and lobsters and stuff.",5.04,933.76,938.8,239,,,,,,,
teacher,15m 38s,15m 39s,,0.88,938.8,939.68,239,,,,,,,
teacher,15m 39s,15m 42s,There's a lot of their way is supported by the water.,2.32,939.68,942.0,239,,,,,,,
student,15m 42s,15m 43s,[Untranscribed],1.359,942.0,943.359,240,,,,,,,
teacher,15m 43s,15m 43s,Yep.,0.561,943.359,943.92,241,,,,,,,
teacher,15m 43s,15m 44s,,0.32,943.92,944.24,241,,,,,,,
teacher,15m 44s,15m 55s,"Okay, so what we're going to do now is I'll hand you the test and then you have the rest of period take care of it.",10.88,944.24,955.12,241,,,,,,,
teacher,15m 55s,15m 56s,,1.67,955.12,956.79,241,,,,,,,
teacher,15m 56s,16m 1s,"To help you out, each table should have a couple of these on it.",4.72,956.79,961.51,241,,,,,,,
teacher,16m 1s,16m 2s,,0.96,961.51,962.47,241,,,,,,,
teacher,16m 2s,16m 7s,One side is information on how to do claim evidence and reasoning.,4.64,962.47,967.11,241,,,,,,,
teacher,16m 7s,16m 7s,,0.72,967.11,967.83,241,,,,,,,
teacher,16m 7s,16m 11s,The Other side is with examples how to graph.,3.44,967.83,971.27,241,,,,,,,
student,16m 11s,16m 12s,[Untranscribed],1.36,971.27,972.63,242,,,,,,,
teacher,16m 12s,16m 17s,So if you can't remember you might need to do this.,4.88,972.63,977.51,243,,,,,,,
teacher,16m 17s,16m 17s,,0.16,977.51,977.67,243,,,,,,,
teacher,16m 17s,16m 19s,"Oh yeah, one other thing.",1.36,977.67,979.03,243,,,,,,,
teacher,16m 19s,16m 19s,,0.24,979.03,979.27,243,,,,,,,
teacher,16m 19s,16m 27s,You will be marked down if you do not label your graph like well no.,8.21,979.27,987.48,243,,,,,,,
teacher,16m 27s,16m 30s,If you don't at least label the accident accidents,3.44,987.48,990.92,243,,,,,,,
teacher,16m 30s,16m 33s,,2.576,990.92,993.496,243,,,,,,,
student,16m 33s,16m 35s,,1.984,993.496,995.48,244,,,,,,,
student,16m 35s,16m 36s,you have.,0.64,995.48,996.12,244,,,,,,,
student,16m 36s,16m 36s,,0.32,996.12,996.44,244,,,,,,,
teacher,16m 36s,16m 39s,You have about an hour to get it done.,2.64,996.44,999.08,245,,,,,,,
teacher,16m 39s,16m 39s,,0.069,999.08,999.149,245,,,,,,,
student,16m 39s,16m 45s,[Untranscribed],6.411,999.149,1005.56,246,,,,,,,
teacher,16m 45s,16m 45s,Y.,0.4,1005.56,1005.96,247,,,,,,,
teacher,16m 45s,16m 46s,,0.88,1005.96,1006.84,247,,,,,,,
teacher,16m 46s,16m 47s,Another one sleep.,1.04,1006.84,1007.88,247,,,,,,,
teacher,16m 47s,16m 49s,Another great next sleep.,1.12,1007.88,1009.0,247,,,,,1,,1
student,16m 49s,16m 51s,[Untranscribed],2.66,1009.0,1011.66,248,,,,,,,
teacher,16m 51s,16m 54s,[Untranscribed],3.183,1011.66,1014.843,249,,,,,,,
silence,16m 54s,16m 58s,,3.206,1014.843,1018.049,250,,,,,,,
student,16m 58s,16m 59s,[Untranscribed],1.451,1018.049,1019.5,251,,,,,,,
teacher,16m 59s,17m 1s,[Untranscribed],2.0,1019.5,1021.5,252,,,,,,,
student,17m 1s,17m 2s,[Untranscribed],1.1,1021.5,1022.6,253,,,,,,,
teacher,17m 2s,17m 3s,Okay.,0.48,1022.6,1023.08,254,,,,,,,
teacher,17m 3s,17m 4s,Computers shouldn't put away.,1.36,1023.08,1024.44,254,,,,,,,
teacher,17m 4s,17m 4s,,0.48,1024.44,1024.92,254,,,,,,,
teacher,17m 4s,17m 6s,They shouldn't be held on your desk.,1.52,1024.92,1026.44,254,,,,,,,
silence,17m 6s,17m 8s,,2.072,1026.44,1028.512,255,,,,,,,
student,17m 8s,17m 10s,[Untranscribed],1.991,1028.512,1030.503,256,,,,,,,
silence,17m 10s,17m 12s,,2.008,1030.503,1032.511,257,,,,,,,
student,17m 12s,17m 13s,,0.659,1032.511,1033.17,258,,,,,,,
student,17m 13s,17m 13s,It.,0.24,1033.17,1033.41,258,,,,,,,
student,17m 13s,17m 20s,,7.1,1033.41,1040.51,258,,,,,,,
silence,17m 20s,17m 23s,,2.902,1040.51,1043.412,259,,,,,,,
student,17m 23s,17m 24s,[Untranscribed],1.283,1043.412,1044.695,260,,,,,,,
silence,17m 24s,17m 30s,,5.805,1044.695,1050.5,261,,,,,,,
student,17m 30s,17m 32s,[Untranscribed],1.603,1050.5,1052.103,262,,,,,,,
teacher,17m 32s,17m 37s,[Untranscribed],4.961,1052.103,1057.064,263,,,,,,,
silence,17m 37s,17m 46s,,9.156,1057.064,1066.22,264,,,,,,,
teacher,17m 46s,17m 46s,Oh yeah.,0.64,1066.22,1066.86,265,,,,,,,
teacher,17m 46s,17m 46s,,0.08,1066.86,1066.94,265,,,,,,,
teacher,17m 46s,17m 47s,One other thing.,0.96,1066.94,1067.9,265,,,,,,,
teacher,17m 47s,17m 47s,,0.08,1067.9,1067.98,265,,,,,,,
teacher,17m 47s,17m 48s,Oh no.,0.6,1067.98,1068.58,265,,,,,,,
teacher,17m 48s,17m 54s,If your answers are the same as somebody else's and it's bad enough I can call cheating.,6.12,1068.58,1074.7,265,,,,,,,
teacher,17m 54s,17m 54s,,0.16,1074.7,1074.86,265,,,,,,,
teacher,17m 54s,17m 57s,You get zeros and you have to write me a two page essay.,2.8,1074.86,1077.66,265,,,,,,,
student,17m 57s,18m 1s,[Untranscribed],3.6,1077.66,1081.26,266,,,,,,,
teacher,18m 1s,18m 2s,I don't want to read it.,1.12,1081.26,1082.38,267,,,,,,,
student,18m 2s,18m 3s,[Untranscribed],1.04,1082.38,1083.42,268,,,,,,,
teacher,18m 3s,18m 6s,You can't write your own answer.,2.87,1083.42,1086.29,269,,,,,,,
teacher,18m 6s,18m 7s,,1.284,1086.29,1087.574,269,,,,,,,
student,18m 7s,18m 10s,[Untranscribed],2.476,1087.574,1090.05,270,,,,,,,
teacher,18m 10s,18m 10s,Get over here.,0.88,1090.05,1090.93,271,,,,,,,
teacher,18m 10s,18m 11s,,0.72,1090.93,1091.65,271,,,,,,,
student,18m 11s,18m 12s,What?,0.4,1091.65,1092.05,272,,,,,,,
student,18m 12s,18m 12s,,0.16,1092.05,1092.21,272,,,,,,,
student,18m 12s,18m 12s,What?,0.4,1092.21,1092.61,272,,,,,,,
student,18m 12s,18m 13s,,1.12,1092.61,1093.73,272,,,,,,,
student,18m 13s,18m 15s,Why are you saying.,1.92,1093.73,1095.65,272,,,,,,,
student,18m 15s,18m 18s,,2.572,1095.65,1098.222,272,,,,,,,
teacher,18m 18s,18m 20s,[Untranscribed],1.998,1098.222,1100.22,273,,,,,,,
student,18m 20s,18m 21s,[Untranscribed],1.0,1100.22,1101.22,274,,,,,,,
teacher,18m 21s,18m 23s,[Untranscribed],2.0,1101.22,1103.22,275,,,,,,,
student,18m 23s,18m 26s,[Untranscribed],3.001,1103.22,1106.221,276,,,,,,,
silence,18m 26s,18m 33s,,7.29,1106.221,1113.511,277,,,,,,,
student,18m 33s,18m 34s,,0.509,1113.511,1114.02,278,,,,,,,
student,18m 34s,18m 34s,Okay,0.4,1114.02,1114.42,278,,,,,,,
student,18m 34s,18m 35s,,1.0,1114.42,1115.42,278,,,,,,,
teacher,18m 35s,18m 41s,[Untranscribed],6.0,1115.42,1121.42,279,,,,,,,
student,18m 41s,18m 43s,[Untranscribed],1.78,1121.42,1123.2,280,,,,,,,
teacher,18m 43s,18m 45s,[Untranscribed],2.0,1123.2,1125.2,281,,,,,,,
student,18m 45s,18m 50s,[Untranscribed],5.203,1125.2,1130.403,282,,,,,,,
teacher,18m 50s,18m 52s,[Untranscribed],1.873,1130.403,1132.276,283,,,,,,,
silence,18m 52s,18m 54s,,2.194,1132.276,1134.47,284,,,,,,,
student,18m 54s,18m 55s,[Untranscribed],1.08,1134.47,1135.55,285,,,,,,,
teacher,18m 55s,18m 56s,okay.,0.48,1135.55,1136.03,286,,,,,,,
teacher,18m 56s,18m 58s,,2.102,1136.03,1138.132,286,,,,,,,
student,18m 58s,18m 59s,,1.098,1138.132,1139.23,287,,,,,,,
student,18m 59s,18m 59s,Try it.,0.64,1139.23,1139.87,287,,,,,,,
student,18m 59s,19m 1s,,1.68,1139.87,1141.55,287,,,,,,,
teacher,19m 1s,19m 2s,Okay.,0.56,1141.55,1142.11,288,,,,,,,
teacher,19m 2s,19m 2s,,0.32,1142.11,1142.43,288,,,,,,,
teacher,19m 2s,19m 3s,Give it a shot.,0.8,1142.43,1143.23,288,,,,,,,
student,19m 3s,19m 4s,[Untranscribed],1.04,1143.23,1144.27,289,,,,,,,
teacher,19m 4s,19m 6s,"Hey, can I give some for these guys?",2.48,1144.27,1146.75,290,,,,,,,
teacher,19m 6s,19m 7s,,0.48,1146.75,1147.23,290,,,,,,,
teacher,19m 7s,19m 8s,Don't you have extra.,1.04,1147.23,1148.27,290,,,,,,,
student,19m 8s,19m 11s,[Untranscribed],2.88,1148.27,1151.15,291,,,,,,,
teacher,19m 11s,19m 11s,Yeah.,0.559,1151.15,1151.709,292,,,,,,,
student,19m 11s,19m 14s,[Untranscribed],3.028,1151.709,1154.737,293,,,,,,,
silence,19m 14s,19m 18s,,3.763,1154.737,1158.5,294,,,,,,,
student,19m 18s,19m 19s,[Untranscribed],1.35,1158.5,1159.85,295,,,,,,,
teacher,19m 19s,19m 21s,[Untranscribed],1.569,1159.85,1161.419,296,,,,,,,
student,19m 21s,19m 25s,[Untranscribed],4.084,1161.419,1165.503,297,,,,,,,
silence,19m 25s,19m 29s,,3.967,1165.503,1169.47,298,,,,,,,
teacher,19m 29s,19m 30s,[Untranscribed],1.467,1169.47,1170.937,299,,,,,,,
silence,19m 30s,19m 33s,,2.193,1170.937,1173.13,300,,,,,,,
teacher,19m 33s,19m 33s,Okay.,0.4,1173.13,1173.53,301,,,,,,,
student,19m 33s,19m 34s,[Untranscribed],1.44,1173.53,1174.97,302,,,,,,,
teacher,19m 34s,19m 36s,You have to learn theory.,1.44,1174.97,1176.41,303,,,,,,,
teacher,19m 36s,19m 37s,Turn it in.,0.6,1176.41,1177.01,303,,,,,,,
teacher,19m 37s,19m 39s,I might be able to drain it today and then you'll be able to fix.,2.76,1177.01,1179.77,303,,,,,,,
student,19m 39s,19m 49s,[Untranscribed],10.05,1179.77,1189.82,304,,,,,,,
silence,19m 49s,19m 51s,,1.79,1189.82,1191.61,305,,,,,,,
teacher,19m 51s,19m 53s,[Untranscribed],1.517,1191.61,1193.127,306,,,,,,,
silence,19m 53s,20m 3s,,10.163,1193.127,1203.29,307,,,,,,,
teacher,20m 3s,20m 5s,[Untranscribed],2.207,1203.29,1205.497,308,,,,,,,
silence,20m 5s,20m 11s,,5.733,1205.497,1211.23,309,,,,,,,
student,20m 11s,20m 14s,I didn't put the graph on the first page and that's usually what everyone does.,3.05,1211.23,1214.28,310,,,,,,,
student,20m 14s,20m 15s,,0.88,1214.28,1215.16,310,,,,,,,
teacher,20m 15s,20m 16s,But we've gone over graphic.,1.28,1215.16,1216.44,311,,,,,,,
student,20m 16s,20m 20s,We've run over graphic a lot more than we normally do so far.,3.68,1216.44,1220.12,312,,,,,,,
student,20m 20s,20m 32s,,12.377,1220.12,1232.497,312,,,,,,,
silence,20m 32s,20m 34s,,2.025,1232.497,1234.522,313,,,,,,,
student,20m 34s,20m 37s,[Untranscribed],3.004,1234.522,1237.525,314,,,,,,,
silence,20m 37s,20m 46s,,8.977,1237.525,1246.503,315,,,,,,,
student,20m 46s,20m 48s,[Untranscribed],2.457,1246.503,1248.96,316,,,,,,,
teacher,20m 48s,20m 50s,"Okay, let's talk more work",1.68,1248.96,1250.64,317,,,,,,,
silence,20m 50s,20m 52s,,1.87,1250.64,1252.51,318,,,,,,,
student,20m 52s,21m 2s,[Untranscribed],9.99,1252.51,1262.5,319,,,,,,,
