speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises
student,13m 43s,13m 47s,[Untranscribed],3.595,823.8,827.395,124,,,,,,,
silence,13m 47s,13m 50s,,3.045,827.395,830.44,125,,,,,,,
teacher,13m 50s,13m 50s,Awesome.,0.4,830.44,830.84,126,,,,,1,,
teacher,13m 50s,13m 51s,"Thank you, Alan.",0.68,830.84,831.52,126,,,,,1,,
teacher,13m 51s,13m 54s,"Hey, whoever's phone is vibrating, make sure you are putting it on silent.",3.36,831.52,834.88,126,,,,,,,
teacher,13m 54s,13m 55s,Is it in the pouch?,0.76,834.88,835.64,126,,,,,,,
teacher,13m 55s,13m 56s,I first,0.8,835.64,836.44,126,,,,,,,
student,13m 56s,13m 59s,[Untranscribed],2.88,836.44,839.32,127,,,,,,,
teacher,13m 59s,14m 0s,beware.,0.72,839.32,840.04,128,,,,,,,
teacher,14m 0s,14m 0s,,0.16,840.04,840.2,128,,,,,,,
teacher,14m 0s,14m 2s,"Okay, let's just highlight the key.",2.0,840.2,842.2,128,,,,,,,
teacher,14m 2s,14m 2s,,0.08,842.2,842.28,128,,,,,,,
teacher,14m 2s,14m 3s,Like things we need to know.,1.2,842.28,843.48,128,,,,,,,
teacher,14m 3s,14m 3s,,0.08,843.48,843.56,128,,,,,,,
teacher,14m 3s,14m 4s,So location.,1.0,843.56,844.56,128,,,,,,,
teacher,14m 4s,14m 4s,Right.,0.36,844.56,844.92,128,,,,,,,
teacher,14m 4s,14m 7s,Ancient Rome located in the middle of Italy.,2.92,844.92,847.84,128,,,,,,,
teacher,14m 7s,14m 9s,There it is on the map right there.,1.44,847.84,849.28,128,,,,,,,
teacher,14m 9s,14m 10s,,0.72,849.28,850.0,128,,,,,,,
teacher,14m 10s,14m 12s,We just talked about what a peninsula is.,2.12,850.0,852.12,128,,,,,,,
teacher,14m 12s,14m 13s,Eric pointed that out.,1.08,852.12,853.2,128,,,,,,,
teacher,14m 13s,14m 13s,Right.,0.32,853.2,853.52,128,,,,,,,
teacher,14m 13s,14m 16s,"So again, it's a piece of land surrounded by water on three sides.",3.44,853.52,856.96,128,,,,,,,
teacher,14m 16s,14m 17s,,0.56,856.96,857.52,128,,,,,,,
teacher,14m 17s,14m 20s,"So those waters, those seas, are these ones.",2.56,857.52,860.08,128,,,,,,,
teacher,14m 20s,14m 20s,,0.4,860.08,860.48,128,,,,,,,
teacher,14m 20s,14m 22s,"Mediterranean, Ionian, Adriatic.",2.32,860.48,862.8,128,,,,,,,
teacher,14m 22s,14m 23s,,0.8,862.8,863.6,128,,,,,,,
teacher,14m 23s,14m 26s,We know we're in the continent of Europe.,2.88,863.6,866.48,128,,,,,,,
teacher,14m 26s,14m 27s,And then down below.,1.0,866.48,867.48,128,,,,,,,
teacher,14m 27s,14m 27s,Right.,0.32,867.48,867.8,128,,,,,,,
teacher,14m 27s,14m 28s,Is Africa.,0.76,867.8,868.56,128,,,,,,,
student,14m 28s,14m 30s,[Untranscribed],1.68,868.56,870.24,129,,,,,,,
teacher,14m 30s,14m 30s,Cool.,0.48,870.24,870.72,130,,,,,1,,
teacher,14m 30s,14m 31s,,0.89,870.72,871.61,130,,,,,1,,
teacher,14m 31s,14m 33s,Anyone want to read the next one?,1.6,871.61,873.21,130,1,,,,1,,
teacher,14m 33s,14m 33s,Go ahead.,0.56,873.21,873.77,130,1,,,,,,
teacher,14m 33s,14m 34s,,0.56,873.77,874.33,130,,,,,,,
student,14m 34s,14m 40s,Rome was situated 15 miles inland from the Mediterranean Sea.,6.16,874.33,880.49,131,,,,,,,
student,14m 40s,14m 40s,,0.08,880.49,880.57,131,,,,,,,
student,14m 40s,14m 45s,It was far enough the inland to keep the Romans safe from invaders.,5.12,880.57,885.69,131,,,,,,,
student,14m 45s,14m 46s,,0.32,885.69,886.01,131,,,,,,,
student,14m 46s,14m 50s,And it was in a central location for trading and traveling.,4.16,886.01,890.17,131,,,,,,,
student,14m 50s,14m 50s,,0.48,890.17,890.65,131,,,,,,,
student,14m 50s,14m 58s,Rome's geographic position on the Mediterranean Sea also made it easier to conquer new lands of the region.,7.61,890.65,898.26,131,,,,,,,
student,14m 58s,14m 58s,,0.4,898.26,898.66,131,,,,,,,
teacher,14m 58s,14m 59s,Awesome.,0.56,898.66,899.22,132,,,,,1,,
teacher,14m 59s,14m 59s,Thank you.,0.56,899.22,899.78,132,,,,,1,,
teacher,14m 59s,14m 59s,,0.08,899.78,899.86,132,,,,,,,
teacher,14m 59s,15m 4s,"Okay, so they're first talking about the Mediterranean Sea and how that was beneficial.",4.32,899.86,904.18,132,,,,,,,
teacher,15m 4s,15m 4s,,0.08,904.18,904.26,132,,,,,,,
teacher,15m 4s,15m 5s,What did they say?,0.88,904.26,905.14,132,,,,,,,
teacher,15m 5s,15m 5s,,0.24,905.14,905.38,132,,,,,,,
teacher,15m 5s,15m 6s,What should we highlight?,1.0,905.38,906.38,132,,,,,,,
teacher,15m 6s,15m 9s,How did the Mediterranean Sea help romans?,3.24,906.38,909.62,132,1,1,,1,,,
silence,15m 9s,15m 12s,,3.163,909.62,912.783,133,,,,,,,
student,15m 12s,15m 14s,[Untranscribed],1.957,912.783,914.74,134,,,,,,,
teacher,15m 14s,15m 18s,"So they're 15 miles inland, meaning from the coast where the ocean is.",3.6,914.74,918.34,135,,,,,,,
teacher,15m 18s,15m 18s,Right.,0.32,918.34,918.66,135,,,,,,,
teacher,15m 18s,15m 22s,And it says it's far enough inland to keep the Roman safe from invaders.,4.24,918.66,922.9,135,,,,,,,
teacher,15m 22s,15m 24s,So that's one good thing.,1.97,922.9,924.87,135,,,,,,,
teacher,15m 24s,15m 25s,,0.64,924.87,925.51,135,,,,,,,
teacher,15m 25s,15m 28s,"So if anyone's trying to attack by sea or anything, I have a little time to prepare.",3.28,925.51,928.79,135,,,,,,,
teacher,15m 28s,15m 29s,,0.4,928.79,929.19,135,,,,,,,
teacher,15m 29s,15m 31s,It's also right in the middle of the Mediterranean Sea.,2.6,929.19,931.79,135,,,,,,,
teacher,15m 31s,15m 31s,Right.,0.16,931.79,931.95,135,,,,,,,
teacher,15m 31s,15m 34s,"If you looked on that big map on Google Earth, right.",2.36,931.95,934.31,135,,,,,,,
teacher,15m 34s,15m 35s,"Eurasia, like, boom.",1.2,934.31,935.51,135,,,,,,,
teacher,15m 35s,15m 35s,Right.,0.2,935.51,935.71,135,,,,,,,
teacher,15m 35s,15m 37s,In between a lot of different places.,1.8,935.71,937.51,135,,,,,,,
teacher,15m 37s,15m 38s,,0.56,937.51,938.07,135,,,,,,,
teacher,15m 38s,15m 39s,So that made it easy.,1.24,938.07,939.31,135,,,,,,,
teacher,15m 39s,15m 40s,"If you're in the middle, right.",1.04,939.31,940.35,135,,,,,,,
teacher,15m 40s,15m 48s,"You can trade with people above you decide all over, and not only trade, but maybe even conquer that.",7.88,940.35,948.23,135,,,,,,,
teacher,15m 48s,15m 48s,,0.395,948.23,948.625,135,,,,,,,
silence,15m 48s,15m 50s,,2.095,948.625,950.72,136,,,,,,,
teacher,15m 50s,15m 54s,So just basically being in the center is always kind of a good thing.,3.36,950.72,954.08,137,,,,,,,
teacher,15m 54s,15m 54s,,0.165,954.08,954.245,137,,,,,,,
silence,15m 54s,15m 58s,,3.995,954.245,958.24,138,,,,,,,
teacher,15m 58s,16m 0s,"All right, any questions so far?",1.84,958.24,960.08,139,1,,,,,,
student,16m 0s,16m 1s,[Untranscribed],1.44,960.08,961.52,140,,,,,,,
teacher,16m 1s,16m 2s,"All right, let's flip it over.",0.92,961.52,962.44,141,,,,,,,
teacher,16m 2s,16m 3s,When you're ready.,0.6,962.44,963.04,141,,,,,,,
silence,16m 3s,16m 14s,,11.52,963.04,974.56,142,,,,,,,
teacher,16m 14s,16m 15s,Do me a favor.,0.76,974.56,975.32,143,,,,,,,
teacher,16m 15s,16m 17s,I see some of you guys maybe getting distracted by the computer.,1.76,975.32,977.08,143,,,,,,,
teacher,16m 17s,16m 21s,Maybe put your computer like 45 degrees so you don't get distracted.,4.09,977.08,981.17,143,,,,,,,
teacher,16m 21s,16m 22s,,1.04,981.17,982.21,143,,,,,,,
teacher,16m 22s,16m 26s,"All right, let's do this paragraph, and then we'll maybe add some stuff to our graphic.",4.56,982.21,986.77,143,,,,,,,
teacher,16m 26s,16m 26s,,0.08,986.77,986.85,143,,,,,,,
teacher,16m 26s,16m 27s,Anyone want to read this one?,1.0,986.85,987.85,143,1,1,,,,,
teacher,16m 27s,16m 28s,Rome is located.,0.92,987.85,988.77,143,1,1,,,,,
teacher,16m 28s,16m 29s,,0.727,988.77,989.497,143,,,,,,,
student,16m 29s,16m 30s,[Untranscribed],1.013,989.497,990.509,144,,,,,,,
silence,16m 30s,16m 32s,,2.101,990.509,992.61,145,,,,,,,
teacher,16m 32s,16m 33s,"Jose, how about you?",1.04,992.61,993.65,146,1,,,,,,
silence,16m 33s,16m 35s,,1.753,993.65,995.403,147,,,,,,,
student,16m 35s,16m 40s,[Untranscribed],5.447,995.403,1000.85,148,,,,,,,
teacher,16m 40s,16m 41s,"Yeah, you're in the right spot.",1.12,1000.85,1001.97,149,,,,,,,
teacher,16m 41s,16m 43s,,1.533,1001.97,1003.503,149,,,,,,,
student,16m 43s,16m 52s,,9.437,1003.503,1012.94,150,,,,,,,
student,16m 52s,16m 55s,"They used it for drinking, bathing, and watering.",2.36,1012.94,1015.3,150,,,,,,,
student,16m 55s,16m 57s,Their river was also used for traveling.,2.48,1015.3,1017.78,150,,,,,,,
teacher,16m 57s,16m 58s,And boom.,1.0,1017.78,1018.78,151,,,,,,,
teacher,16m 58s,17m 0s,"All right, so we got the Tyer River.",1.52,1018.78,1020.3,151,,,,,,,
teacher,17m 0s,17m 0s,,0.196,1020.3,1020.496,151,,,,,,,
silence,17m 0s,17m 2s,,2.364,1020.496,1022.86,152,,,,,,,
teacher,17m 2s,17m 5s,"Okay, someone tell me, why was the typer river helpful?",2.68,1022.86,1025.54,153,1,1,1,1,,,
teacher,17m 5s,17m 6s,How did it help them?,0.92,1025.54,1026.46,153,1,1,1,1,,,
silence,17m 6s,17m 8s,,1.866,1026.46,1028.326,154,,,,,,,
student,17m 8s,17m 11s,[Untranscribed],3.604,1028.326,1031.93,155,,,,,,,
teacher,17m 11s,17m 12s,"Yeah, right?",0.36,1031.93,1032.29,156,,,,,,,
teacher,17m 12s,17m 14s,"We know people need water, so drinking water, right?",2.56,1032.29,1034.85,156,,,,,,,
teacher,17m 14s,17m 15s,It's fresh water.,0.84,1034.85,1035.69,156,,,,,,,
teacher,17m 15s,17m 16s,,0.48,1035.69,1036.17,156,,,,,,,
teacher,17m 16s,17m 20s,Also for the crops and ally.,4.4,1036.17,1040.57,156,,,,,,,
teacher,17m 20s,17m 20s,,0.243,1040.57,1040.813,156,,,,,,,
student,17m 20s,17m 24s,[Untranscribed],3.277,1040.813,1044.09,157,,,,,,,
teacher,17m 24s,17m 24s,Nice.,0.36,1044.09,1044.45,158,,,,,1,,
teacher,17m 24s,17m 25s,"Yeah, similar to the Caesar.",1.24,1044.45,1045.69,158,,,,,1,,
teacher,17m 25s,17m 27s,You can travel all the way down the river.,1.68,1045.69,1047.37,158,,,,,,,
teacher,17m 27s,17m 27s,,0.4,1047.37,1047.77,158,,,,,,,
teacher,17m 27s,17m 29s,"Hey, everybody down there, I'll trade with you.",1.92,1047.77,1049.69,158,,,,,,,
teacher,17m 29s,17m 30s,,0.48,1049.69,1050.17,158,,,,,,,
teacher,17m 30s,17m 31s,"Just makes it quicker, right?",1.0,1050.17,1051.17,158,,,,,,,
teacher,17m 31s,17m 32s,It's not having to walk.,0.84,1051.17,1052.01,158,,,,,,,
silence,17m 32s,17m 36s,,4.65,1052.01,1056.66,159,,,,,,,
teacher,17m 36s,17m 37s,"Okay, let's look at this real quick.",1.28,1056.66,1057.94,160,,,,,,,
teacher,17m 37s,17m 39s,Let's take a pause here.,1.28,1057.94,1059.22,160,,,,,,,
teacher,17m 39s,17m 39s,,0.16,1059.22,1059.38,160,,,,,,,
teacher,17m 39s,17m 45s,So we know this Rome is a city located in the country of Italia.,6.32,1059.38,1065.7,160,,,,,,,
teacher,17m 45s,17m 45s,,0.24,1065.7,1065.94,160,,,,,,,
teacher,17m 45s,17m 46s,Yes.,0.48,1065.94,1066.42,160,,,,,,,
teacher,17m 46s,17m 46s,,0.16,1066.42,1066.58,160,,,,,,,
teacher,17m 46s,17m 47s,Don't forget.,0.72,1066.58,1067.3,160,,,,,,,
teacher,17m 47s,17m 47s,,0.412,1067.3,1067.712,160,,,,,,,
silence,17m 47s,17m 55s,,7.988,1067.712,1075.7,161,,,,,,,
teacher,17m 55s,17m 57s,"And which continent are we on, guys?",1.92,1075.7,1077.62,162,1,,,,,,
teacher,17m 57s,17m 58s,,0.96,1077.62,1078.58,162,,,,,,,
teacher,17m 58s,17m 59s,"Okay, good.",0.68,1078.58,1079.26,162,,,,,,,
teacher,17m 59s,17m 59s,Europe.,0.36,1079.26,1079.62,162,,,,,,,
teacher,17m 59s,17m 59s,,0.24,1079.62,1079.86,162,,,,,,,
teacher,17m 59s,18m 0s,"Yes,",0.48,1079.86,1080.34,162,,,,,,,
silence,18m 0s,18m 3s,,3.45,1080.34,1083.79,163,,,,,,,
teacher,18m 3s,18m 4s,perfect.,0.28,1083.79,1084.07,164,,,,,1,,
teacher,18m 4s,18m 4s,Okay.,0.4,1084.07,1084.47,164,,,,,1,,
teacher,18m 4s,18m 7s,We learned about the benefits of the Mediterranean Sea.,3.4,1084.47,1087.87,164,,,,,1,,
teacher,18m 7s,18m 9s,Let's look back for a second.,1.52,1087.87,1089.39,164,,,,,,,
teacher,18m 9s,18m 12s,What did we learn about that on the front side?,3.0,1089.39,1092.39,164,,,,,,,
teacher,18m 12s,18m 13s,How did it help,0.92,1092.39,1093.31,164,1,1,1,,,,
teacher,18m 13s,18m 13s,,0.356,1093.31,1093.666,164,,,,,,,
silence,18m 13s,18m 16s,,2.835,1093.666,1096.501,165,,,,,,,
student,18m 16s,18m 17s,[Untranscribed],1.209,1096.501,1097.71,166,,,,,,,
teacher,18m 17s,18m 19s,"Mediterranean, Penny?",1.76,1097.71,1099.47,167,1,,,,,,
teacher,18m 19s,18m 19s,,0.406,1099.47,1099.876,167,,,,,,,
student,18m 19s,18m 24s,[Untranscribed],4.794,1099.876,1104.67,168,,,,,,,
teacher,18m 24s,18m 25s,Safe.,0.52,1104.67,1105.19,169,,,,,,,
teacher,18m 25s,18m 27s,Helps keep them safe from invaders.,2.04,1105.19,1107.23,169,,,,,,,
teacher,18m 27s,18m 27s,Good.,0.28,1107.23,1107.51,169,,,,,1,,
teacher,18m 27s,18m 30s,So being inland actually was for that one.,3.01,1107.51,1110.52,169,,,,,1,,
teacher,18m 30s,18m 30s,,0.477,1110.52,1110.997,169,,,,,,,
silence,18m 30s,18m 34s,,3.683,1110.997,1114.68,170,,,,,,,
teacher,18m 34s,18m 35s,Yeah.,0.48,1114.68,1115.16,171,,,,,,,
teacher,18m 35s,18m 35s,,0.08,1115.16,1115.24,171,,,,,,,
teacher,18m 35s,18m 36s,So I guess.,0.88,1115.24,1116.12,171,,,,,,,
teacher,18m 36s,18m 36s,,0.4,1116.12,1116.52,171,,,,,,,
teacher,18m 36s,18m 37s,I don't know.,0.52,1116.52,1117.04,171,,,,,,,
teacher,18m 37s,18m 37s,Is that a benefit?,0.88,1117.04,1117.92,171,1,,,,,,
teacher,18m 37s,18m 44s,"Actually, because now that I'm thinking of it, I know I highlighted it, but being inland is not of the Mediterranean Sea.",6.16,1117.92,1124.08,171,,,,,,,
teacher,18m 44s,18m 44s,So let's.,0.44,1124.08,1124.52,171,,,,,,,
teacher,18m 44s,18m 45s,"Let's leave that one out, actually.",1.399,1124.52,1125.919,171,,,,,,,
teacher,18m 45s,18m 47s,"Sorry, Penny, that was my fault.",1.321,1125.919,1127.24,171,,,,,,,
teacher,18m 47s,18m 48s,,1.04,1127.24,1128.28,171,,,,,,,
teacher,18m 48s,18m 49s,What else?,0.72,1128.28,1129.0,171,1,,,,,,
teacher,18m 49s,18m 49s,,0.8,1129.0,1129.8,171,,,,,,,
teacher,18m 49s,18m 52s,"Yeah, good.",3.12,1129.8,1132.92,171,,,,,1,,1
teacher,18m 52s,18m 53s,Yeah.,0.32,1132.92,1133.24,171,,,,,1,,1
teacher,18m 53s,18m 54s,Location for trading and travel.,1.68,1133.24,1134.92,171,,,,,1,,1
teacher,18m 54s,18m 55s,,0.24,1134.92,1135.16,171,,,,,,,
teacher,18m 55s,18m 55s,So.,0.18,1135.16,1135.34,171,,,,,,,
teacher,18m 55s,18m 55s,,0.07,1135.34,1135.41,171,,,,,,,
teacher,18m 55s,18m 57s,"So being like 15 miles in, right?",1.72,1135.41,1137.13,171,,,,,,,
teacher,18m 57s,18m 58s,I guess that would be.,1.32,1137.13,1138.45,171,,,,,,,
teacher,18m 58s,19m 0s,That's like a separate benefit.,2.52,1138.45,1140.97,171,,,,,,,
teacher,19m 0s,19m 4s,I should have put that on there so we don't have to write incomplete sentences.,4.0,1140.97,1144.97,171,,,,,,,
teacher,19m 4s,19m 6s,Let's just write some quick notes here.,1.88,1144.97,1146.85,171,,,,,,,
teacher,19m 6s,19m 7s,,0.16,1146.85,1147.01,171,,,,,,,
teacher,19m 7s,19m 9s,So easy.,2.16,1147.01,1149.17,171,,,,,,,
teacher,19m 9s,19m 10s,Made it easier,0.88,1149.17,1150.05,171,,,,,,,
teacher,19m 10s,19m 11s,,1.447,1150.05,1151.497,171,,,,,,,
silence,19m 11s,19m 16s,,4.713,1151.497,1156.21,172,,,,,,,
teacher,19m 16s,19m 24s,"to travel, trip and conquer.",8.33,1156.21,1164.54,173,,,,,,,
silence,19m 24s,19m 29s,,4.962,1164.54,1169.502,174,,,,,,,
student,19m 29s,19m 31s,[Untranscribed],1.822,1169.502,1171.325,175,,,,,,,
silence,19m 31s,19m 47s,,16.415,1171.325,1187.74,176,,,,,,,
teacher,19m 47s,19m 48s,Put it back in a second.,0.72,1187.74,1188.46,177,,,,,,,
teacher,19m 48s,19m 49s,You're still writing.,0.72,1188.46,1189.18,177,,,,,,,
teacher,19m 49s,19m 50s,But so there's Rome.,1.4,1189.18,1190.58,177,,,,,,,
teacher,19m 50s,19m 50s,Right.,0.36,1190.58,1190.94,177,,,,,,,
teacher,19m 50s,19m 51s,,0.08,1190.94,1191.02,177,,,,,,,
teacher,19m 51s,19m 51s,So you could travel.,0.84,1191.02,1191.86,177,,,,,,,
teacher,19m 51s,19m 55s,"Oh, I could go trade with you guys over in Spain, Portugal, maybe down in Africa.",4.04,1191.86,1195.9,177,,,,,,,
teacher,19m 55s,19m 56s,,0.24,1195.9,1196.14,177,,,,,,,
teacher,19m 56s,19m 56s,Right.,0.32,1196.14,1196.46,177,,,,,,,
teacher,19m 56s,20m 0s,Or even go around the island of Sicily and go over here to Asia.,3.72,1196.46,1200.18,177,,,,,,,
teacher,20m 0s,20m 0s,Right.,0.24,1200.18,1200.42,177,,,,,,,
teacher,20m 0s,20m 2s,So right in the center there.,1.72,1200.42,1202.14,177,,,,,,,
silence,20m 2s,20m 4s,,2.0,1202.14,1204.14,178,,,,,,,
silence,20m 4s,20m 4s,Cool.,0.48,1204.14,1204.62,178,,,,,,,
silence,20m 4s,20m 4s,,0.16,1204.62,1204.78,178,,,,,,,
teacher,20m 4s,20m 6s,How about the Tiber River?,1.76,1204.78,1206.54,179,1,,,,,,
teacher,20m 6s,20m 6s,,0.205,1206.54,1206.745,179,,,,,,,
silence,20m 6s,20m 9s,,2.835,1206.745,1209.58,180,,,,,,,
teacher,20m 9s,20m 10s,"Yeah, Joe.",0.72,1209.58,1210.3,181,1,,,,,,
student,20m 10s,20m 12s,,2.37,1210.3,1212.67,182,,,,,,,
student,20m 12s,20m 19s,"Just like the rivers of other civilizations, provided fresh water for the people and animals who live near it.",6.88,1212.67,1219.55,182,,,,,,,
student,20m 19s,20m 23s,"Used for drinking, baking, and watering the crops.",4.32,1219.55,1223.87,182,,,,,,,
student,20m 23s,20m 24s,,0.56,1223.87,1224.43,182,,,,,,,
teacher,20m 24s,20m 24s,Perfect.,0.56,1224.43,1224.99,183,,,,,1,,
teacher,20m 24s,20m 25s,,0.2,1224.99,1225.19,183,,,,,,,
silence,20m 25s,20m 28s,,3.307,1225.19,1228.497,184,,,,,,,
student,20m 28s,20m 29s,[Untranscribed],1.013,1228.497,1229.51,185,,,,,,,
silence,20m 29s,20m 32s,,2.987,1229.51,1232.497,186,,,,,,,
student,20m 32s,20m 33s,[Untranscribed],1.012,1232.497,1233.509,187,,,,,,,
silence,20m 33s,20m 38s,,4.995,1233.509,1238.504,188,,,,,,,
student,20m 38s,20m 40s,[Untranscribed],1.926,1238.504,1240.43,189,,,,,,,
teacher,20m 40s,20m 43s,"Also, maybe there was another one, too, similar to the Mediterranean Sea.",3.16,1240.43,1243.59,190,,,,,,,
teacher,20m 43s,20m 43s,Right.,0.24,1243.59,1243.83,190,,,,,,,
teacher,20m 43s,20m 45s,"Also, travel trading.",1.4,1243.83,1245.23,190,,,,,,,
teacher,20m 45s,20m 46s,,1.273,1245.23,1246.503,190,,,,,,,
silence,20m 46s,20m 48s,,1.767,1246.503,1248.27,191,,,,,,,
teacher,20m 48s,20m 49s,"Sorry, I ran out of room.",1.12,1248.27,1249.39,192,,,,,,,
silence,20m 49s,20m 51s,,2.56,1249.39,1251.95,193,,,,,,,
teacher,20m 51s,20m 57s,"Yeah, so like it said, like the part where it says just like, rivers of other ancient civilizations.",5.84,1251.95,1257.79,194,,,,,,,
teacher,20m 57s,21m 0s,"A lot of civilizations, that's where they popped up, right?",3.04,1257.79,1260.83,194,,,,,,,
teacher,21m 0s,21m 2s,It's you need water.,1.24,1260.83,1262.07,194,,,,,,,
teacher,21m 2s,21m 3s,You need water to survive.,1.28,1262.07,1263.35,194,,,,,,,
teacher,21m 3s,21m 8s,"So, like the first, you know, people ever, like, they're gonna settle near the rivers, right?",5.43,1263.35,1268.78,194,,,,,,,
teacher,21m 8s,21m 9s,,0.8,1268.78,1269.58,194,,,,,,,
teacher,21m 9s,21m 10s,"Yes, exactly.",1.12,1269.58,1270.7,194,,,,,,,
teacher,21m 10s,21m 10s,,0.08,1270.7,1270.78,194,,,,,,,
teacher,21m 10s,21m 11s,Good.,0.4,1270.78,1271.18,194,,,,,1,,
teacher,21m 11s,21m 11s,,0.078,1271.18,1271.258,194,,,,,,,
silence,21m 11s,21m 32s,,21.452,1271.258,1292.71,195,,,,,,,
teacher,21m 32s,21m 36s,"All right, if you guys could just put your pencil down when you're done so I know we can go back to reading.",3.84,1292.71,1296.55,196,,,,,,,
teacher,21m 36s,21m 37s,,1.05,1296.55,1297.6,196,,,,,,,
student,21m 37s,21m 39s,[Untranscribed],1.907,1297.6,1299.507,197,,,,,,,
silence,21m 39s,21m 41s,,1.991,1299.507,1301.498,198,,,,,,,
student,21m 41s,21m 42s,[Untranscribed],1.292,1301.498,1302.79,199,,,,,,,
teacher,21m 42s,21m 45s,"Jacob, do you mind reading the first paragraph of part two,",2.48,1302.79,1305.27,200,1,1,,,,,
teacher,21m 45s,21m 45s,,0.228,1305.27,1305.498,200,,,,,,,
student,21m 45s,21m 48s,[Untranscribed],3.452,1305.498,1308.95,201,,,,,,,
teacher,21m 48s,21m 50s,the two mountain ranges.,1.44,1308.95,1310.39,202,,,,,,,
student,21m 50s,21m 55s,[Untranscribed],5.115,1310.39,1315.505,203,,,,,,,
silence,21m 55s,21m 57s,,1.991,1315.505,1317.496,204,,,,,,,
student,21m 57s,22m 15s,[Untranscribed],17.544,1317.496,1335.04,205,,,,,,,
teacher,22m 15s,22m 15s,Awesome.,0.44,1335.04,1335.48,206,,,,,1,,
teacher,22m 15s,22m 16s,So let's highlight that again.,1.2,1335.48,1336.68,206,,,,,1,,
teacher,22m 16s,22m 20s,"The mountains, the big ones are the Apennines and the Alps.",3.48,1336.68,1340.16,206,,,,,,,
teacher,22m 20s,22m 20s,,0.303,1340.16,1340.463,206,,,,,,,
silence,22m 20s,22m 22s,,1.947,1340.463,1342.41,207,,,,,,,
teacher,22m 22s,22m 24s,"That helped with protection, Right.",2.24,1342.41,1344.65,208,,,,,,,
teacher,22m 24s,22m 24s,,0.32,1344.65,1344.97,208,,,,,,,
teacher,22m 24s,22m 32s,"Pretty hard to get through snowy high mountains, so they would really have to want to try to invade.",7.52,1344.97,1352.49,208,,,,,,,
teacher,22m 32s,22m 32s,,0.48,1352.49,1352.97,208,,,,,,,
teacher,22m 32s,22m 37s,So it's like a big fence provided a natural obstacle with high peaks before you were juicing.,4.4,1352.97,1357.37,208,,,,,,,
teacher,22m 37s,22m 37s,,0.137,1357.37,1357.507,208,,,,,,,
silence,22m 37s,22m 39s,,1.991,1357.507,1359.498,209,,,,,,,
student,22m 39s,22m 40s,[Untranscribed],1.013,1359.498,1360.51,210,,,,,,,
silence,22m 40s,22m 42s,,1.991,1360.51,1362.502,211,,,,,,,
student,22m 42s,22m 44s,[Untranscribed],2.413,1362.502,1364.915,212,,,,,,,
silence,22m 44s,22m 51s,,6.785,1364.915,1371.7,213,,,,,,,
teacher,22m 51s,22m 53s,"All right, next up, who's on the cards?",1.6,1371.7,1373.3,214,,,,,,,
teacher,22m 53s,22m 56s,"Elizabeth, when you're done, Kylie, what you read?",3.68,1373.3,1376.98,214,1,,,,,,
student,22m 56s,23m 4s,The next ones were steep and made of easy.,7.56,1376.98,1384.54,215,,,,,,,
student,23m 4s,23m 8s,It made it easy for the Romans to protect themselves from invaders.,3.48,1384.54,1388.02,215,,,,,,,
student,23m 8s,23m 11s,They could also spot invaders from the distance in the sand position.,3.81,1388.02,1391.83,215,,,,,,,
student,23m 11s,23m 13s,From the elevated position.,1.88,1391.83,1393.71,215,,,,,,,
student,23m 13s,23m 14s,,0.4,1393.71,1394.11,215,,,,,,,
teacher,23m 14s,23m 14s,Nice.,0.44,1394.11,1394.55,216,,,,,1,,1
teacher,23m 14s,23m 15s,So seven hills.,1.24,1394.55,1395.79,216,,,,,1,,1
teacher,23m 15s,23m 17s,,1.44,1395.79,1397.23,216,,,,,1,,1
teacher,23m 17s,23m 18s,"Eric, you pointed that out too, right?",1.36,1397.23,1398.59,216,,,,,1,,1
teacher,23m 18s,23m 19s,You said about the hills.,0.96,1398.59,1399.55,216,,,,,1,,1
teacher,23m 19s,23m 20s,,0.8,1399.55,1400.35,216,,,,,,,
teacher,23m 20s,23m 21s,"Similarly, Right.",0.96,1400.35,1401.31,216,,,,,,,
teacher,23m 21s,23m 23s,"Protection again, from invaders.",2.08,1401.31,1403.39,216,,,,,,,
teacher,23m 23s,23m 23s,,0.24,1403.39,1403.63,216,,,,,,,
teacher,23m 23s,23m 24s,"So you're up on the hill, right?",1.24,1403.63,1404.87,216,,,,,,,
teacher,23m 24s,23m 27s,"You got the high ground, elevated position.",2.999,1404.87,1407.869,216,,,,,,,
teacher,23m 27s,23m 28s,,0.263,1407.869,1408.132,216,,,,,,,
silence,23m 28s,23m 38s,,10.378,1408.132,1418.51,217,,,,,,,
student,23m 38s,23m 40s,[Untranscribed],2.09,1418.51,1420.6,218,,,,,,,
teacher,23m 40s,23m 42s,"All right, anyone want to read the last one?",1.92,1420.6,1422.52,219,1,,,,,,
student,23m 42s,23m 43s,[Untranscribed],1.04,1422.52,1423.56,220,,,,,,,
teacher,23m 43s,23m 44s,"Leo, go ahead.",0.88,1423.56,1424.44,221,1,,,,,,
teacher,23m 44s,23m 44s,,0.4,1424.44,1424.84,221,,,,,,,
