speaker,start_time,end_time,utterance,duration_in_seconds,start_time_in_seconds,end_time_in_seconds,bubble_idx,opportunities_to_respond,wait_times,presses_for_explanation,open_ended_questions,praises,behavior_specific_praises,academic_specific_praises
teacher,6m 31s,6m 31s,What's this letter?,0.88,391.06,391.94,91,1,,,,,,
teacher,6m 31s,6m 32s,,0.72,391.94,392.66,91,,,,,,,
teacher,6m 32s,6m 33s,K.,0.4,392.66,393.06,91,,,,,,,
teacher,6m 33s,6m 33s,,0.88,393.06,393.94,91,,,,,,,
teacher,6m 33s,6m 36s,Koala.,2.24,393.94,396.18,91,,,,,,,
teacher,6m 36s,6m 36s,Own ourselves.,0.72,396.18,396.9,91,,,,,,,
student,6m 36s,6m 40s,[Untranscribed],3.46,396.9,400.36,92,,,,,,,
teacher,6m 40s,6m 40s,That was so fast.,0.6,400.36,400.96,93,,,,,,,
teacher,6m 40s,6m 41s,"Ready, ready, ready.",0.84,400.96,401.8,93,,,,,,,
teacher,6m 41s,6m 42s,What's this one?,0.72,401.8,402.52,93,1,,,,,,
teacher,6m 42s,6m 43s,,0.48,402.52,403.0,93,,,,,,,
teacher,6m 43s,6m 43s,L.,0.4,403.0,403.4,93,,,,,,,
teacher,6m 43s,6m 44s,,1.04,403.4,404.44,93,,,,,,,
teacher,6m 44s,6m 44s,L?,0.4,404.44,404.84,93,,,,,,,
student,6m 44s,6m 46s,,2.0,404.84,406.84,94,,,,,,,
student,6m 46s,6m 48s,Lemon sound.,1.76,406.84,408.6,94,,,,,,,
student,6m 48s,6m 52s,,3.92,408.6,412.52,94,,,,,,,
teacher,6m 52s,6m 53s,Now that's kind of a silly one.,1.36,412.52,413.88,95,,,,,,,
teacher,6m 53s,6m 53s,,0.08,413.88,413.96,95,,,,,,,
teacher,6m 53s,6m 57s,Ariela has O's in her name also.,3.76,413.96,417.72,95,,,,,,,
teacher,6m 57s,6m 57s,,0.24,417.72,417.96,95,,,,,,,
teacher,6m 57s,6m 58s,And so does teacher.,0.96,417.96,418.92,95,,,,,,,
teacher,6m 58s,7m 3s,Bell Me and Ariella.,4.56,418.92,423.48,95,,,,,,,
teacher,7m 3s,7m 3s,,0.16,423.48,423.64,95,,,,,,,
teacher,7m 3s,7m 4s,Our name is Brian.,1.12,423.64,424.76,95,,,,,,,
student,7m 4s,7m 8s,[Untranscribed],3.322,424.76,428.082,96,,,,,,,
teacher,7m 8s,7m 10s,,2.908,428.082,430.99,97,,,,,,,
teacher,7m 10s,7m 12s,"Okay, ready, ready, ready.",1.6,430.99,432.59,97,,,,,,,
teacher,7m 12s,7m 12s,,0.08,432.59,432.67,97,,,,,,,
teacher,7m 12s,7m 13s,Solomon is ready.,1.0,432.67,433.67,97,,,,,1,1,
teacher,7m 13s,7m 15s,His eyes have not left the teacher.,1.88,433.67,435.55,97,,,,,1,1,
student,7m 15s,7m 18s,[Untranscribed],2.48,435.55,438.03,98,,,,,,,
teacher,7m 18s,7m 18s,"Oh,",0.48,438.03,438.51,99,,,,,,,
teacher,7m 18s,7m 20s,,2.0,438.51,440.51,99,,,,,,,
student,7m 20s,7m 23s,[Untranscribed],3.25,440.51,443.76,100,,,,,,,
teacher,7m 23s,7m 26s,,2.67,443.76,446.43,101,,,,,,,
teacher,7m 26s,7m 27s,this is a ma.,0.8,446.43,447.23,101,,,,,,,
teacher,7m 27s,7m 28s,,0.8,447.23,448.03,101,,,,,,,
teacher,7m 28s,7m 29s,And what's our sound?,1.04,448.03,449.07,101,1,,,,,,
teacher,7m 29s,7m 29s,,0.106,449.07,449.176,101,,,,,,,
student,7m 29s,7m 30s,[Untranscribed],1.734,449.176,450.91,102,,,,,,,
teacher,7m 30s,7m 31s,Like M.,0.8,450.91,451.71,103,,,,,,,
teacher,7m 31s,7m 32s,,1.22,451.71,452.93,103,,,,,,,
teacher,7m 32s,7m 34s,Cookies would be so delicious.,1.44,452.93,454.37,103,,,,,,,
student,7m 34s,7m 36s,[Untranscribed],2.16,454.37,456.53,104,,,,,,,
teacher,7m 36s,7m 37s,Yum.,0.56,456.53,457.09,105,,,,,,,
student,7m 37s,7m 39s,[Untranscribed],2.48,457.09,459.57,106,,,,,,,
teacher,7m 39s,7m 40s,That's great.,0.52,459.57,460.09,107,,,,,1,,
teacher,7m 40s,7m 40s,So you think of it.,0.68,460.09,460.77,107,,,,,,,
teacher,7m 40s,7m 44s,"Okay, every say Matthias.",3.68,460.77,464.45,107,,,,,,,
teacher,7m 44s,7m 46s,,2.4,464.45,466.85,107,,,,,,,
teacher,7m 46s,7m 47s,What's this one?,0.8,466.85,467.65,107,1,,,,,,
student,7m 47s,7m 50s,[Untranscribed],2.88,467.65,470.53,108,,,,,,,
teacher,7m 50s,7m 52s,"Oh, this is a nest.",1.52,470.53,472.05,109,,,,,,,
teacher,7m 52s,7m 52s,,0.32,472.05,472.37,109,,,,,,,
teacher,7m 52s,7m 53s,What's our sound?,1.04,472.37,473.41,109,1,,,,,,
teacher,7m 53s,7m 53s,,0.353,473.41,473.763,109,,,,,,,
group,7m 53s,7m 56s,[Untranscribed],3.087,473.763,476.85,110,,,,,,,
teacher,7m 56s,7m 58s,Everybody say Nora.,1.44,476.85,478.29,111,1,,,,,,
teacher,7m 58s,7m 59s,,1.62,478.29,479.91,111,,,,,,,
teacher,7m 59s,8m 0s,Excellent.,0.36,479.91,480.27,111,,,,,1,,
teacher,8m 0s,8m 1s,"Okay, we're gonna go tomorrow.",1.08,480.27,481.35,111,,,,,1,,
teacher,8m 1s,8m 2s,"Oh, oh, oh.",0.8,481.35,482.15,111,,,,,,,
teacher,8m 2s,8m 2s,,0.72,482.15,482.87,111,,,,,,,
teacher,8m 2s,8m 5s,"Now, my picture's not very good for this one, so you'll have to use your imagination.",2.88,482.87,485.75,111,,,,,,,
teacher,8m 5s,8m 5s,,0.24,485.75,485.99,111,,,,,,,
teacher,8m 5s,8m 7s,My picture went a little bit wobbly.,1.68,485.99,487.67,111,,,,,,,
teacher,8m 7s,8m 7s,,0.32,487.67,487.99,111,,,,,,,
teacher,8m 7s,8m 9s,"Okay, what's this letter?",1.6,487.99,489.59,111,1,,,,,,
teacher,8m 9s,8m 10s,,0.56,489.59,490.15,111,,,,,,,
teacher,8m 10s,8m 10s,O?,0.4,490.15,490.55,111,,,,,,,
student,8m 10s,8m 12s,[Untranscribed],1.6,490.55,492.15,112,,,,,,,
teacher,8m 12s,8m 13s,This is supposed to be an octopus.,1.56,492.15,493.71,113,,,,,,,
teacher,8m 13s,8m 14s,Everybody say octopus.,1.08,493.71,494.79,113,1,,,,,,
teacher,8m 14s,8m 14s,,0.16,494.79,494.95,113,,,,,,,
teacher,8m 14s,8m 15s,Octopus.,0.68,494.95,495.63,113,,,,,,,
teacher,8m 15s,8m 16s,"Oh, I'm gonna say it again.",0.88,495.63,496.51,113,,,,,,,
teacher,8m 16s,8m 16s,Octopus.,0.48,496.51,496.99,113,,,,,,,
teacher,8m 16s,8m 18s,It's a crackus.,1.2,496.99,498.19,113,,,,,,,
teacher,8m 18s,8m 18s,Oh.,0.44,498.19,498.63,113,,,,,,,
teacher,8m 18s,8m 18s,,0.08,498.63,498.71,113,,,,,,,
teacher,8m 18s,8m 19s,Nope.,0.44,498.71,499.15,113,,,,,,,
teacher,8m 19s,8m 19s,Octopus.,0.68,499.15,499.83,113,,,,,,,
teacher,8m 19s,8m 20s,,0.24,499.83,500.07,113,,,,,,,
teacher,8m 20s,8m 21s,And what's our sound?,1.12,500.07,501.19,113,1,,,,,,
teacher,8m 21s,8m 22s,,1.6,501.19,502.79,113,,,,,,,
teacher,8m 22s,8m 23s,Ah.,0.4,502.79,503.19,113,,,,,,,
teacher,8m 23s,8m 23s,,0.56,503.19,503.75,113,,,,,,,
teacher,8m 23s,8m 24s,Ah.,0.4,503.75,504.15,113,,,,,,,
teacher,8m 24s,8m 24s,,0.4,504.15,504.55,113,,,,,,,
teacher,8m 24s,8m 25s,Octopus.,0.8,504.55,505.35,113,,,,,,,
student,8m 25s,8m 26s,[Untranscribed],1.3,505.35,506.65,114,,,,,,,
teacher,8m 26s,8m 28s,And now everybody say Oscar.,1.92,506.65,508.57,115,1,,,,,,
student,8m 28s,8m 30s,[Untranscribed],1.52,508.57,510.09,116,,,,,,,
teacher,8m 30s,8m 33s,He's our O expert.,2.96,510.09,513.05,117,,,,,1,,1
teacher,8m 33s,8m 33s,There we go.,0.8,513.05,513.85,117,,,,,,,
teacher,8m 33s,8m 34s,,0.24,513.85,514.09,117,,,,,,,
teacher,8m 34s,8m 34s,Ready?,0.36,514.09,514.45,117,,,,,,,
teacher,8m 34s,8m 34s,Ready.,0.36,514.45,514.81,117,,,,,,,
student,8m 34s,8m 37s,[Untranscribed],2.96,514.81,517.77,118,,,,,,,
teacher,8m 37s,8m 38s,What's the song?,0.88,517.77,518.65,119,1,,,,,,
teacher,8m 38s,8m 38s,,0.186,518.65,518.836,119,,,,,,,
student,8m 38s,8m 41s,[Untranscribed],2.854,518.836,521.69,120,,,,,,,
teacher,8m 41s,8m 42s,Piano.,0.88,521.69,522.57,121,,,,,,,
teacher,8m 42s,8m 42s,,0.16,522.57,522.73,121,,,,,,,
teacher,8m 42s,8m 43s,Oh.,0.36,522.73,523.09,121,,,,,,,
teacher,8m 43s,8m 43s,What's our sound?,0.76,523.09,523.85,121,1,,,,,,
teacher,8m 43s,8m 45s,,1.652,523.85,525.502,121,,,,,,,
student,8m 45s,8m 46s,,1.068,525.502,526.57,122,,,,,,,
student,8m 46s,8m 47s,Popcorn.,0.88,526.57,527.45,122,,,,,,,
student,8m 47s,8m 47s,,0.48,527.45,527.93,122,,,,,,,
teacher,8m 47s,8m 48s,Popcorn.,0.76,527.93,528.69,123,,,,,,,
teacher,8m 48s,8m 49s,It's true.,0.84,528.69,529.53,123,,,,,,,
teacher,8m 49s,8m 49s,,0.16,529.53,529.69,123,,,,,,,
teacher,8m 49s,8m 50s,"Okay, ready?",0.6,529.69,530.29,123,,,,,,,
teacher,8m 50s,8m 50s,Clap.,0.24,530.29,530.53,123,,,,,,,
teacher,8m 50s,8m 51s,Not higher.,0.68,530.53,531.21,123,,,,,,,
teacher,8m 51s,8m 51s,,0.61,531.21,531.82,123,,,,,,,
teacher,8m 51s,8m 52s,Went too fast on that one.,1.0,531.82,532.82,123,,,,,,,
teacher,8m 52s,8m 53s,What's this letter?,0.84,532.82,533.66,123,1,,,,,,
teacher,8m 53s,8m 54s,,1.04,533.66,534.7,123,,,,,,,
teacher,8m 54s,8m 55s,Q.,0.4,534.7,535.1,123,,,,,,,
teacher,8m 55s,8m 55s,,0.16,535.1,535.26,123,,,,,,,
teacher,8m 55s,8m 56s,This is kind of a tricky one.,1.04,535.26,536.3,123,,,,,,,
teacher,8m 56s,8m 58s,We got Q looking Q.,2.48,536.3,538.78,123,,,,,,,
teacher,8m 58s,8m 59s,,0.88,538.78,539.66,123,,,,,,,
teacher,8m 59s,9m 0s,This is a queen.,1.04,539.66,540.7,123,,,,,,,
teacher,9m 0s,9m 1s,,0.64,540.7,541.34,123,,,,,,,
teacher,9m 1s,9m 2s,We gotta say queen.,1.12,541.34,542.46,123,,,,,,,
teacher,9m 2s,9m 2s,,0.48,542.46,542.94,123,,,,,,,
teacher,9m 2s,9m 3s,Say question.,0.8,542.94,543.74,123,1,,,,,,
teacher,9m 3s,9m 4s,,1.2,543.74,544.94,123,1,,,,,,
teacher,9m 4s,9m 6s,"Say Quick, quick.",1.6,544.94,546.54,123,1,,,,,,
teacher,9m 6s,9m 7s,,1.12,546.54,547.66,123,,,,,,,
teacher,9m 7s,9m 8s,Question mark.,0.72,547.66,548.38,123,,,,,,,
teacher,9m 8s,9m 8s,,0.08,548.38,548.46,123,,,,,,,
teacher,9m 8s,9m 9s,Over a question mark.,0.96,548.46,549.42,123,,,,,,,
teacher,9m 9s,9m 9s,You're right.,0.48,549.42,549.9,123,,,,,,,
teacher,9m 9s,9m 11s,Our sound is.,1.44,549.9,551.34,123,,,,,,,
teacher,9m 11s,9m 13s,,2.0,551.34,553.34,123,,,,,,,
student,9m 13s,9m 14s,[Untranscribed],1.28,553.34,554.62,124,,,,,,,
teacher,9m 14s,9m 15s,I know.,0.44,554.62,555.06,125,,,,,,,
teacher,9m 15s,9m 15s,Kind of trick.,0.68,555.06,555.74,125,,,,,,,
teacher,9m 15s,9m 16s,Laugh.,0.56,555.74,556.3,125,,,,,,,
teacher,9m 16s,9m 16s,,0.16,556.3,556.46,125,,,,,,,
teacher,9m 16s,9m 17s,Okay.,0.56,556.46,557.02,125,,,,,,,
teacher,9m 17s,9m 17s,,0.33,557.02,557.35,125,,,,,,,
teacher,9m 17s,9m 18s,Block or what?,1.4,557.35,558.75,125,1,,,,,,
teacher,9m 18s,9m 19s,Just.,0.36,558.75,559.11,125,1,,,,,,
student,9m 19s,9m 21s,[Untranscribed],2.56,559.11,561.67,126,,,,,,,
teacher,9m 21s,9m 22s,All right.,0.56,561.67,562.23,127,,,,,,,
teacher,9m 22s,9m 23s,Scholarly break.,0.8,562.23,563.03,127,,,,,,,
teacher,9m 23s,9m 23s,Scholarly break.,0.8,563.03,563.83,127,,,,,,,
teacher,9m 23s,9m 24s,,0.64,563.83,564.47,127,,,,,,,
teacher,9m 24s,9m 25s,Show me your best.,0.8,564.47,565.27,127,,,,,,,
teacher,9m 25s,9m 27s,,2.16,565.27,567.43,127,,,,,,,
teacher,9m 27s,9m 31s,I think we've earned a scholarly skin and some money.,3.76,567.43,571.19,127,,,,,,,
teacher,9m 31s,9m 32s,We're doing pretty excellent.,1.04,571.19,572.23,127,,,,,1,,
student,9m 32s,9m 33s,"Whoa, whoa, whoa.",0.8,572.23,573.03,128,,,,,,,
student,9m 33s,9m 37s,,4.24,573.03,577.27,128,,,,,,,
teacher,9m 37s,9m 38s,Who is earning?,0.96,577.27,578.23,129,1,,,,,,
student,9m 38s,9m 39s,[Untranscribed],1.12,578.23,579.35,130,,,,,,,
teacher,9m 39s,9m 39s,Guess what?,0.64,579.35,579.99,131,,,,,,,
teacher,9m 39s,9m 40s,,0.08,579.99,580.07,131,,,,,,,
teacher,9m 40s,9m 41s,They're almost done.,0.96,580.07,581.03,131,,,,,,,
teacher,9m 41s,9m 41s,,0.32,581.03,581.35,131,,,,,,,
teacher,9m 41s,9m 42s,We've been practicing our life.,1.36,581.35,582.71,131,,,,,,,
student,9m 42s,9m 45s,[Untranscribed],2.68,582.71,585.39,132,,,,,,,
teacher,9m 45s,9m 47s,Amira is an excellent.,1.68,585.39,587.07,133,,,,,,,
teacher,9m 47s,9m 47s,,0.64,587.07,587.71,133,,,,,,,
teacher,9m 47s,9m 49s,"Oh, we don't pick the color.",1.64,587.71,589.35,133,,,,,,,
teacher,9m 49s,9m 50s,We get what we get.,0.84,589.35,590.19,133,,,,,,,
silence,9m 50s,9m 53s,,3.318,590.19,593.508,134,,,,,,,
student,9m 53s,9m 54s,[Untranscribed],1.482,593.508,594.99,135,,,,,,,
teacher,9m 54s,9m 55s,Excellent.,0.64,594.99,595.63,136,,,,,1,1,
teacher,9m 55s,9m 56s,,0.96,595.63,596.59,136,,,,,1,1,
teacher,9m 56s,10m 1s,I love how Ariella is sitting so nicely on her pockets.,4.8,596.59,601.39,136,,,,,1,1,
teacher,10m 1s,10m 1s,,0.56,601.39,601.95,136,,,,,1,1,
teacher,10m 1s,10m 3s,Eyes on the teacher.,1.2,601.95,603.15,136,,,,,1,1,
teacher,10m 3s,10m 3s,,0.24,603.15,603.39,136,,,,,1,1,
teacher,10m 3s,10m 5s,Nora is paying such close attention.,2.52,603.39,605.91,136,,,,,1,1,
teacher,10m 5s,10m 8s,Johanna has had her voice and I said quite.,2.36,605.91,608.27,136,,,,,1,1,
student,10m 8s,10m 12s,[Untranscribed],4.56,608.27,612.83,137,,,,,,,
teacher,10m 12s,10m 14s,Very nice job now.,1.52,612.83,614.35,138,,,,,,,
teacher,10m 14s,10m 14s,,0.08,614.35,614.43,138,,,,,,,
teacher,10m 14s,10m 15s,Excellent.,0.64,614.43,615.07,138,,,,,,,
teacher,10m 15s,10m 17s,"Oh, I need to be seeing eyes on the teacher the whole time.",2.64,615.07,617.71,138,,,,,,,
teacher,10m 17s,10m 18s,Just like Gabriel.,0.76,617.71,618.47,138,,,,,,,
teacher,10m 18s,10m 18s,Husband.,0.52,618.47,618.99,138,,,,,,,
teacher,10m 18s,10m 19s,,0.32,618.99,619.31,138,,,,,,,
teacher,10m 19s,10m 20s,Just like Solomon.,0.92,619.31,620.23,138,,,,,,,
teacher,10m 20s,10m 20s,Husband.,0.44,620.23,620.67,138,,,,,1,1,
teacher,10m 20s,10m 21s,,0.4,620.67,621.07,138,,,,,1,1,
teacher,10m 21s,10m 21s,Johanna.,0.8,621.07,621.87,138,,,,,1,1,
teacher,10m 21s,10m 26s,,4.24,621.87,626.11,138,,,,,1,1,
teacher,10m 26s,10m 29s,"Oh, I like how you're sitting on your pockets.",2.96,626.11,629.07,138,,,,,1,1,
teacher,10m 29s,10m 29s,,0.16,629.07,629.23,138,,,,,1,1,
teacher,10m 29s,10m 31s,I like how your eyes are on the teacher the whole time.,2.4,629.23,631.63,138,,,,,1,1,
teacher,10m 31s,10m 31s,,0.08,631.63,631.71,138,,,,,,,
teacher,10m 31s,10m 32s,Are they following me?,1.2,631.71,632.91,138,,,,,,,
silence,10m 32s,10m 39s,,6.633,632.91,639.543,139,,,,,,,
teacher,10m 39s,10m 41s,[Untranscribed],1.957,639.543,641.5,140,,,,,,,
silence,10m 41s,10m 43s,,2.329,641.5,643.829,141,,,,,,,
student,10m 43s,10m 45s,[Untranscribed],1.671,643.829,645.5,142,,,,,,,
teacher,10m 45s,10m 47s,[Untranscribed],2.0,645.5,647.5,143,,,,,,,
student,10m 47s,10m 54s,[Untranscribed],7.34,647.5,654.84,144,,,,,,,
teacher,10m 54s,10m 55s,"So, O.",0.4,654.84,655.24,145,,,,,,,
teacher,10m 55s,10m 55s,,0.16,655.24,655.4,145,,,,,,,
teacher,10m 55s,10m 55s,O.,0.4,655.4,655.8,145,,,,,,,
student,10m 55s,10m 58s,[Untranscribed],2.24,655.8,658.04,146,,,,,,,
teacher,10m 58s,10m 59s,"Sitting on your pocket, sir.",1.52,658.04,659.56,147,,,,,,,
teacher,10m 59s,10m 59s,,0.08,659.56,659.64,147,,,,,,,
teacher,10m 59s,11m 1s,O for earning our Scholar.,1.4,659.64,661.04,147,,,,,1,1,
teacher,11m 1s,11m 2s,"Please, Skittle, you gotta be scholarly.",1.46,661.04,662.5,147,,,,,1,1,
teacher,11m 2s,11m 3s,,0.8,662.5,663.3,147,,,,,,,
teacher,11m 3s,11m 6s,"Oh, well, okay, okay, okay.",3.28,663.3,666.58,147,,,,,,,
teacher,11m 6s,11m 6s,,0.4,666.58,666.98,147,,,,,,,
teacher,11m 6s,11m 8s,"Now we got Q, Right?",1.28,666.98,668.26,147,,,,,,,
teacher,11m 8s,11m 8s,Right.,0.32,668.26,668.58,147,,,,,,,
teacher,11m 8s,11m 9s,And then what's next?,0.64,668.58,669.22,147,,,,,,,
teacher,11m 9s,11m 11s,What's this letter R?,2.56,669.22,671.78,147,1,,,,,,
teacher,11m 11s,11m 12s,,0.24,671.78,672.02,147,,,,,,,
teacher,11m 12s,11m 13s,"Oh, you can say it louder, like a pirate.",1.88,672.02,673.9,147,1,,,,,,
teacher,11m 13s,11m 14s,R.,0.36,673.9,674.26,147,,,,,,,
teacher,11m 14s,11m 14s,,0.48,674.26,674.74,147,,,,,,,
teacher,11m 14s,11m 16s,"Again, again.",2.0,674.74,676.74,147,1,,,,,,
teacher,11m 16s,11m 18s,What's this letter R?,1.52,676.74,678.26,147,1,,,,,,
student,11m 18s,11m 19s,[Untranscribed],1.6,678.26,679.86,148,,,,,,,
teacher,11m 19s,11m 21s,"Rose, what's our sound?",1.76,679.86,681.62,149,1,,,,,,
teacher,11m 21s,11m 26s,,4.72,681.62,686.34,149,,,,,,,
teacher,11m 26s,11m 27s,"Oh, what's this letter?",0.8,686.34,687.14,149,1,,,,,,
teacher,11m 27s,11m 28s,We know this one too well.,1.09,687.14,688.23,149,,,,,,,
teacher,11m 28s,11m 28s,,0.08,688.23,688.31,149,,,,,,,
teacher,11m 28s,11m 28s,S.,0.4,688.31,688.71,149,,,,,,,
teacher,11m 28s,11m 30s,,1.52,688.71,690.23,149,,,,,,,
teacher,11m 30s,11m 30s,Juliet.,0.64,690.23,690.87,149,,,,,,,
teacher,11m 30s,11m 30s,,0.08,690.87,690.95,149,,,,,,,
teacher,11m 30s,11m 31s,Eyeballs.,0.68,690.95,691.63,149,,,,,,,
teacher,11m 31s,11m 33s,What's this letter S?,1.56,691.63,693.19,149,,,,,,,
teacher,11m 33s,11m 33s,,0.64,693.19,693.83,149,,,,,,,
teacher,11m 33s,11m 34s,What's this?,0.64,693.83,694.47,149,1,,,,,,
student,11m 34s,11m 35s,[Untranscribed],1.12,694.47,695.59,150,,,,,,,
teacher,11m 35s,11m 35s,Sun.,0.4,695.59,695.99,151,,,,,,,
teacher,11m 35s,11m 36s,Everybody say sun.,0.96,695.99,696.95,151,1,,,,,,
teacher,11m 36s,11m 37s,,0.48,696.95,697.43,151,,,,,,,
teacher,11m 37s,11m 37s,Sun.,0.4,697.43,697.83,151,,,,,,,
teacher,11m 37s,11m 37s,,0.16,697.83,697.99,151,,,,,,,
teacher,11m 37s,11m 38s,What's our sound?,0.88,697.99,698.87,151,1,,,,,,
teacher,11m 38s,11m 40s,,2.0,698.87,700.87,151,,,,,,,
teacher,11m 40s,11m 41s,Like a snake.,1.08,700.87,701.95,151,,,,,,,
teacher,11m 41s,11m 42s,"Oh, this one.",0.76,701.95,702.71,151,,,,,,,
teacher,11m 42s,11m 42s,,0.24,702.71,702.95,151,,,,,,,
teacher,11m 42s,11m 43s,We're really good at this one.,0.999,702.95,703.949,151,,,,,1,,
teacher,11m 43s,11m 44s,We do our song.,0.761,703.949,704.71,151,,,,,,,
teacher,11m 44s,11m 45s,,0.32,704.71,705.03,151,,,,,,,
teacher,11m 45s,11m 45s,"Oh, eyeballs.",0.72,705.03,705.75,151,,,,,,,
teacher,11m 45s,11m 46s,Eyeballs.,0.32,705.75,706.07,151,,,,,,,
teacher,11m 46s,11m 46s,Eyeballs.,0.32,706.07,706.39,151,,,,,,,
teacher,11m 46s,11m 46s,We're going fast.,0.56,706.39,706.95,151,,,,,,,
teacher,11m 46s,11m 47s,,0.08,706.95,707.03,151,,,,,,,
teacher,11m 47s,11m 48s,We've got T.,1.6,707.03,708.63,151,,,,,,,
teacher,11m 48s,11m 49s,,0.88,708.63,709.51,151,,,,,,,
teacher,11m 49s,11m 49s,T.,0.4,709.51,709.91,151,,,,,,,
teacher,11m 49s,11m 52s,,2.702,709.91,712.612,151,,,,,,,
student,11m 52s,11m 53s,[Untranscribed],1.048,712.612,713.66,152,,,,,,,
teacher,11m 53s,11m 55s,,1.36,713.66,715.02,153,,,,,,,
teacher,11m 55s,11m 56s,"I know, I know, my dear.",1.84,715.02,716.86,153,,,,,,,
teacher,11m 56s,11m 57s,,0.16,716.86,717.02,153,,,,,,,
teacher,11m 57s,11m 58s,"Okay, we got this letter.",1.2,717.02,718.22,153,,,,,,,
teacher,11m 58s,11m 58s,What is this one?,0.72,718.22,718.94,153,1,,,,,,
teacher,11m 58s,11m 59s,You.,0.32,718.94,719.26,153,1,,,,,,
student,11m 59s,12m 0s,[Untranscribed],1.12,719.26,720.38,154,,,,,,,
teacher,12m 0s,12m 0s,You.,0.4,720.38,720.78,155,,,,,,,
teacher,12m 0s,12m 2s,,1.36,720.78,722.14,155,,,,,,,
teacher,12m 2s,12m 3s,Umbrella.,1.04,722.14,723.18,155,,,,,,,
teacher,12m 3s,12m 5s,,2.0,723.18,725.18,155,,,,,,,
teacher,12m 5s,12m 5s,"Oh, everything.",0.64,725.18,725.82,155,,,,,,,
teacher,12m 5s,12m 8s,,2.56,725.82,728.38,155,,,,,,,
teacher,12m 8s,12m 8s,Like.,0.4,728.38,728.78,155,,,,,,,
student,12m 8s,12m 11s,[Untranscribed],2.4,728.78,731.18,156,,,,,,,
teacher,12m 11s,12m 12s,"Oh, what's this one?",0.88,731.18,732.06,157,1,,,,,,
teacher,12m 12s,12m 13s,I love this one because it's fuzzy.,1.76,732.06,733.82,157,,,,,,,
teacher,12m 13s,12m 14s,We've got V.,0.88,733.82,734.7,157,1,,,,,,
teacher,12m 14s,12m 15s,,0.72,734.7,735.42,157,1,,,,,,
teacher,12m 15s,12m 15s,V?,0.4,735.42,735.82,157,1,,,,,,
student,12m 15s,12m 17s,[Untranscribed],1.28,735.82,737.1,158,,,,,,,
teacher,12m 17s,12m 19s,Volcano and sound.,2.72,737.1,739.82,159,,,,,,,
silence,12m 19s,12m 22s,,2.29,739.82,742.11,160,,,,,,,
teacher,12m 22s,12m 23s,"Yep, it's a fuzzy one.",1.04,742.11,743.15,161,,,,,,,
teacher,12m 23s,12m 24s,,0.88,743.15,744.03,161,,,,,,,
student,12m 24s,12m 25s,"Oh, oh, oh.",1.08,744.03,745.11,162,,,,,,,
teacher,12m 25s,12m 25s,What's this?,0.52,745.11,745.63,163,1,,,,,,
student,12m 25s,12m 26s,[Untranscribed],1.04,745.63,746.67,164,,,,,,,
teacher,12m 26s,12m 27s,W.,0.4,746.67,747.07,165,,,,,,,
teacher,12m 27s,12m 28s,,0.96,747.07,748.03,165,,,,,,,
teacher,12m 28s,12m 28s,W.,0.4,748.03,748.43,165,,,,,,,
teacher,12m 28s,12m 30s,,2.08,748.43,750.51,165,,,,,,,
teacher,12m 30s,12m 31s,Window.,0.8,750.51,751.31,165,,,,,,,
teacher,12m 31s,12m 31s,,0.32,751.31,751.63,165,,,,,,,
teacher,12m 31s,12m 33s,And then what's the sound?,1.76,751.63,753.39,165,1,,,,,,
student,12m 33s,12m 37s,[Untranscribed],4.08,753.39,757.47,166,,,,,,,
teacher,12m 37s,12m 38s,We love this one.,0.88,757.47,758.35,167,,,,,1,,
teacher,12m 38s,12m 38s,X.,0.32,758.35,758.67,167,,,,,,,
teacher,12m 38s,12m 39s,,0.8,758.67,759.47,167,,,,,,,
teacher,12m 39s,12m 39s,X.,0.4,759.47,759.87,167,,,,,,,
teacher,12m 39s,12m 40s,,0.4,759.87,760.27,167,,,,,,,
teacher,12m 40s,12m 40s,Ooh.,0.56,760.27,760.83,167,,,,,,,
teacher,12m 40s,12m 40s,,0.16,760.83,760.99,167,,,,,,,
teacher,12m 40s,12m 42s,At the end of box.,1.68,760.99,762.67,167,,,,,,,
student,12m 42s,12m 44s,[Untranscribed],2.32,762.67,764.99,168,,,,,,,
teacher,12m 44s,12m 45s,Box.,0.48,764.99,765.47,169,,,,,,,
teacher,12m 45s,12m 46s,,0.84,765.47,766.31,169,,,,,,,
teacher,12m 46s,12m 47s,What's the sound?,0.72,766.31,767.03,169,1,,,,,,
teacher,12m 47s,12m 47s,,0.425,767.03,767.455,169,,,,,,,
student,12m 47s,12m 51s,[Untranscribed],4.135,767.455,771.59,170,,,,,,,
teacher,12m 51s,12m 52s,"Okay, two more.",0.88,771.59,772.47,171,1,,,,,,
teacher,12m 52s,12m 53s,"Quick, quick, quick.",0.96,772.47,773.43,171,1,,,,,,
teacher,12m 53s,12m 54s,,0.88,773.43,774.31,171,,,,,,,
teacher,12m 54s,12m 54s,Y.,0.4,774.31,774.71,171,,,,,,,
teacher,12m 54s,12m 55s,,0.72,774.71,775.43,171,,,,,,,
teacher,12m 55s,12m 59s,"Yo, yo, yo, yo.",3.6,775.43,779.03,171,,,,,,,
teacher,12m 59s,12m 59s,,0.8,779.03,779.83,171,,,,,,,
teacher,12m 59s,13m 1s,Very last one came Z.,1.92,779.83,781.75,171,,,,,,,
